nb_cycle_retour,moy_cycle_retour,d_eau,propor_utilisa_retour
55,22,20.0,43.34795321637427
58,22,20.0,42.54385964912281
56,22,20.0,43.34795321637427
56,22,20.0,43.78654970760234
56,22,20.0,43.34795321637427
56,22,20.0,43.78654970760234
58,22,20.0,42.54385964912281
58,22,20.0,42.54385964912281
56,22,20.0,43.78654970760234
56,22,20.0,43.34795321637427
55,21,20.0,42.32456140350877
55,21,20.0,42.32456140350877
58,22,20.0,42.54385964912281
56,22,20.0,43.34795321637427
57,22,20.0,43.34795321637427
59,22,20.0,42.54385964912281
56,21,20.0,42.32456140350877
56,21,20.0,42.32456140350877
59,22,20.0,42.54385964912281
57,22,20.0,43.34795321637427
56,21,20.0,42.32456140350877
57,22,20.0,43.34795321637427
59,22,20.0,42.54385964912281
56,21,20.0,42.32456140350877
57,22,20.0,43.34795321637427
59,22,20.0,42.54385964912281
58,22,20.0,43.34795321637427
57,21,20.0,42.32456140350877
60,22,20.0,42.54385964912281
57,21,20.0,42.32456140350877
60,22,20.0,42.54385964912281
58,22,20.0,43.34795321637427
60,22,20.0,42.54385964912281
57,21,20.0,42.32456140350877
58,22,20.0,43.34795321637427
60,22,20.0,42.54385964912281
57,21,20.0,42.32456140350877
58,22,20.0,43.34795321637427
61,22,20.0,42.54385964912281
59,22,20.0,43.34795321637427
58,21,20.0,42.32456140350877
58,21,20.0,42.32456140350877
59,22,20.0,43.34795321637427
61,22,20.0,42.54385964912281
59,22,20.0,43.34795321637427
58,21,20.0,42.32456140350877
61,22,20.0,42.54385964912281
59,22,20.0,43.34795321637427
61,22,20.0,42.54385964912281
58,21,20.0,42.32456140350877
62,22,20.0,42.54385964912281
60,22,20.0,43.34795321637427
59,21,20.0,42.32456140350877
60,22,20.0,43.34795321637427
62,22,20.0,42.54385964912281
59,21,20.0,42.32456140350877
62,22,20.0,42.54385964912281
59,21,20.0,42.32456140350877
60,22,20.0,43.34795321637427
60,22,20.0,43.34795321637427
59,21,20.0,42.32456140350877
62,22,20.0,42.54385964912281
60,21,20.0,42.32456140350877
61,22,20.0,43.34795321637427
63,22,20.0,42.54385964912281
60,21,20.0,42.32456140350877
61,22,20.0,43.34795321637427
63,22,20.0,42.54385964912281
60,21,20.0,42.32456140350877
63,22,20.0,42.54385964912281
61,22,20.0,43.34795321637427
63,22,20.0,42.54385964912281
61,22,20.0,43.34795321637427
62,22,20.0,43.34795321637427
64,22,20.0,42.54385964912281
62,22,20.0,43.34795321637427
64,22,20.0,42.54385964912281
64,22,20.0,42.54385964912281
62,22,20.0,43.34795321637427
62,22,20.0,43.34795321637427
64,22,20.0,42.54385964912281
63,22,20.0,43.34795321637427
63,22,20.0,43.34795321637427
63,22,20.0,43.34795321637427
63,22,20.0,43.34795321637427
64,22,20.0,43.34795321637427
64,22,20.0,43.34795321637427
64,22,20.0,43.34795321637427
64,22,20.0,43.34795321637427
65,22,20.0,43.34795321637427
65,22,20.0,43.34795321637427
65,22,20.0,43.34795321637427
65,22,20.0,43.34795321637427
66,22,20.0,43.34795321637427
66,22,20.0,43.34795321637427
66,22,20.0,43.34795321637427
66,22,20.0,43.34795321637427
67,22,20.0,43.34795321637427
67,22,20.0,43.34795321637427
67,22,20.0,43.34795321637427
67,22,20.0,43.34795321637427
68,22,20.0,43.34795321637427
68,22,20.0,43.34795321637427
68,22,20.0,43.34795321637427
68,22,20.0,43.34795321637427
69,22,20.0,43.34795321637427
69,22,20.0,43.34795321637427
69,22,20.0,43.34795321637427
69,22,20.0,43.34795321637427
70,22,20.0,43.34795321637427
70,22,20.0,43.34795321637427
70,22,20.0,43.34795321637427
70,22,20.0,43.34795321637427
71,22,20.0,43.34795321637427
71,22,20.0,43.34795321637427
71,22,20.0,43.34795321637427
71,22,20.0,43.34795321637427
49,22,15.0,44.37134502923977
49,22,15.0,44.37134502923977
49,22,15.0,44.37134502923977
50,22,15.0,44.37134502923977
50,22,15.0,44.37134502923977
50,22,15.0,44.37134502923977
50,22,15.0,44.37134502923977
51,22,15.0,44.37134502923977
51,22,15.0,44.37134502923977
51,22,15.0,44.73684210526316
51,22,15.0,44.37134502923977
51,22,15.0,44.73684210526316
51,22,15.0,44.37134502923977
52,22,15.0,44.44444444444444
52,22,15.0,44.73684210526316
52,22,15.0,44.37134502923977
52,22,15.0,44.37134502923977
52,22,15.0,44.73684210526316
52,22,15.0,44.37134502923977
52,22,15.0,44.73684210526316
0,0,15.0,0.0
52,22,15.0,44.37134502923977
0,0,15.0,44.73684210526316
52,22,15.0,44.005847953216374
52,22,15.0,44.73684210526316
53,23,15.0,44.22514619883041
53,22,15.0,44.37134502923977
53,22,15.0,44.73684210526316
53,22,15.0,44.37134502923977
53,22,15.0,44.73684210526316
53,22,15.0,44.005847953216374
53,22,15.0,44.37134502923977
53,22,15.0,44.73684210526316
53,23,15.0,44.22514619883041
53,22,15.0,44.005847953216374
53,22,15.0,44.37134502923977
53,22,15.0,44.73684210526316
53,23,15.0,44.22514619883041
53,22,15.0,44.73684210526316
53,22,15.0,44.37134502923977
53,22,15.0,44.07894736842105
53,22,15.0,44.73684210526316
53,22,15.0,44.37134502923977
53,23,15.0,44.22514619883041
53,22,15.0,44.29824561403509
53,22,15.0,44.73684210526316
53,22,15.0,44.07894736842105
53,22,15.0,44.73684210526316
53,22,15.0,44.44444444444444
54,22,15.0,44.73684210526316
54,22,15.0,44.07894736842105
54,22,15.0,44.29824561403509
54,22,15.0,44.51754385964912
54,23,15.0,44.22514619883041
54,22,15.0,44.73684210526316
54,22,15.0,44.44444444444444
54,22,15.0,44.73684210526316
54,22,15.0,44.29824561403509
54,22,15.0,44.44444444444444
54,22,15.0,44.73684210526316
54,23,15.0,44.22514619883041
54,22,15.0,44.15204678362573
54,22,15.0,44.44444444444444
54,23,15.0,44.22514619883041
54,22,15.0,44.29824561403509
54,22,15.0,44.73684210526316
54,22,15.0,44.22514619883041
54,22,15.0,44.73684210526316
54,23,15.0,44.22514619883041
54,22,15.0,44.44444444444444
54,22,15.0,44.73684210526316
54,22,15.0,44.73684210526316
54,22,15.0,44.29824561403509
55,22,15.0,44.73684210526316
55,23,15.0,44.22514619883041
55,22,15.0,44.73684210526316
55,22,15.0,44.29824561403509
55,22,15.0,44.15204678362573
55,22,15.0,44.73684210526316
55,23,15.0,44.22514619883041
55,22,15.0,44.73684210526316
55,22,15.0,44.29824561403509
55,22,15.0,44.29824561403509
55,23,15.0,44.22514619883041
55,22,15.0,44.15204678362573
55,22,15.0,44.73684210526316
55,22,15.0,44.15204678362573
55,22,15.0,44.73684210526316
55,23,15.0,44.22514619883041
55,22,15.0,44.29824561403509
56,23,15.0,44.22514619883041
56,22,15.0,44.73684210526316
56,22,15.0,44.15204678362573
56,23,15.0,44.22514619883041
56,22,15.0,44.22514619883041
56,23,15.0,44.22514619883041
56,23,15.0,44.22514619883041
57,23,15.0,44.22514619883041
57,23,15.0,44.29824561403509
50,22,15.0,44.07894736842105
50,22,15.0,44.07894736842105
51,22,15.0,44.66374269005848
52,22,15.0,44.73684210526316
50,22,15.0,44.07894736842105
51,22,15.0,44.07894736842105
49,22,15.0,44.22514619883041
49,22,15.0,44.22514619883041
51,22,15.0,44.07894736842105
50,22,15.0,44.22514619883041
51,22,15.0,44.07894736842105
50,22,15.0,44.22514619883041
51,22,15.0,44.07894736842105
52,22,15.0,44.07894736842105
50,22,15.0,44.22514619883041
52,22,15.0,44.07894736842105
50,22,15.0,44.22514619883041
51,22,15.0,44.22514619883041
52,22,15.0,44.07894736842105
51,22,15.0,44.22514619883041
52,22,15.0,44.07894736842105
53,22,15.0,44.07894736842105
53,23,15.0,44.44444444444444
51,22,15.0,44.22514619883041
53,22,15.0,44.29824561403509
53,22,15.0,44.07894736842105
53,23,15.0,44.44444444444444
51,22,15.0,44.22514619883041
54,22,15.0,44.29824561403509
53,23,15.0,44.44444444444444
54,22,15.0,44.29824561403509
52,22,15.0,44.22514619883041
51,22,15.0,44.590643274853804
53,22,15.0,44.07894736842105
54,23,15.0,44.44444444444444
54,22,15.0,44.29824561403509
53,22,15.0,44.07894736842105
52,22,15.0,44.22514619883041
51,22,15.0,44.590643274853804
54,22,15.0,44.29824561403509
54,22,15.0,44.07894736842105
52,22,15.0,44.22514619883041
51,22,15.0,44.590643274853804
54,23,15.0,44.44444444444444
52,22,15.0,44.22514619883041
54,22,15.0,44.15204678362573
51,22,15.0,44.590643274853804
55,22,15.0,44.29824561403509
54,23,15.0,44.44444444444444
54,23,15.0,44.44444444444444
55,22,15.0,44.29824561403509
53,22,15.0,44.22514619883041
54,22,15.0,44.22514619883041
52,22,15.0,44.590643274853804
53,22,15.0,44.22514619883041
52,22,15.0,44.590643274853804
55,22,15.0,44.29824561403509
55,23,15.0,44.44444444444444
55,22,15.0,44.29824561403509
55,23,15.0,44.44444444444444
53,22,15.0,44.22514619883041
55,23,15.0,44.44444444444444
53,22,15.0,44.22514619883041
56,22,15.0,44.29824561403509
55,23,15.0,44.44444444444444
54,22,15.0,44.22514619883041
56,22,15.0,44.37134502923977
56,23,15.0,44.44444444444444
54,22,15.0,44.22514619883041
56,22,15.0,44.44444444444444
55,22,15.0,44.66374269005848
54,22,15.0,44.22514619883041
56,23,15.0,44.44444444444444
56,23,15.0,44.44444444444444
54,22,15.0,44.22514619883041
55,22,15.0,44.66374269005848
55,22,15.0,44.66374269005848
56,23,15.0,44.44444444444444
55,22,15.0,44.22514619883041
57,23,15.0,44.44444444444444
55,22,15.0,44.66374269005848
55,22,15.0,44.22514619883041
57,23,15.0,44.44444444444444
55,22,15.0,44.22514619883041
56,22,15.0,44.66374269005848
57,23,15.0,44.44444444444444
55,22,15.0,44.22514619883041
56,22,15.0,44.51754385964912
56,22,15.0,44.66374269005848
57,23,15.0,44.44444444444444
57,22,15.0,44.51754385964912
56,22,15.0,44.37134502923977
56,22,15.0,44.66374269005848
56,22,15.0,44.37134502923977
57,22,15.0,44.51754385964912
56,22,15.0,44.66374269005848
57,22,15.0,44.66374269005848
56,22,15.0,44.37134502923977
57,22,15.0,44.51754385964912
57,22,15.0,44.37134502923977
57,22,15.0,44.51754385964912
57,22,15.0,44.66374269005848
58,22,15.0,44.51754385964912
57,22,15.0,44.37134502923977
57,22,15.0,44.66374269005848
57,22,15.0,44.66374269005848
58,22,15.0,44.51754385964912
57,22,15.0,44.37134502923977
58,22,15.0,44.51754385964912
57,22,15.0,44.37134502923977
58,22,15.0,44.590643274853804
58,22,15.0,44.37134502923977
58,22,15.0,44.37134502923977
45,22,20.0,42.69005847953216
45,22,20.0,42.69005847953216
46,22,20.0,42.69005847953216
46,22,20.0,42.69005847953216
46,22,20.0,42.69005847953216
46,22,20.0,42.69005847953216
47,22,20.0,42.69005847953216
47,22,20.0,42.69005847953216
47,22,20.0,42.69005847953216
47,22,20.0,42.69005847953216
48,22,20.0,42.69005847953216
48,22,20.0,42.69005847953216
48,22,20.0,42.69005847953216
48,22,20.0,42.69005847953216
0,0,20.0,42.69005847953216
49,22,20.0,42.69005847953216
52,21,20.0,42.69005847953216
49,22,20.0,42.69005847953216
46,22,20.0,43.05555555555556
53,21,20.0,42.69005847953216
50,22,20.0,42.69005847953216
49,22,20.0,42.69005847953216
50,22,20.0,42.69005847953216
53,21,20.0,42.69005847953216
46,22,20.0,43.12865497076023
46,22,20.0,43.12865497076023
50,22,20.0,42.69005847953216
49,22,20.0,42.69005847953216
53,21,20.0,42.69005847953216
50,22,20.0,42.69005847953216
50,22,20.0,42.69005847953216
53,21,20.0,42.69005847953216
50,22,20.0,42.69005847953216
54,21,20.0,42.69005847953216
51,22,20.0,42.69005847953216
50,22,20.0,42.69005847953216
54,21,20.0,42.69005847953216
51,22,20.0,42.69005847953216
51,22,20.0,42.69005847953216
50,22,20.0,42.69005847953216
54,21,20.0,42.69005847953216
51,22,20.0,42.69005847953216
51,22,20.0,42.69005847953216
54,21,20.0,42.69005847953216
52,22,20.0,42.69005847953216
51,22,20.0,42.69005847953216
55,21,20.0,42.69005847953216
51,22,20.0,42.69005847953216
52,22,20.0,42.69005847953216
55,21,20.0,42.69005847953216
50,22,20.0,42.83625730994152
50,22,20.0,42.83625730994152
51,22,20.0,42.69005847953216
52,22,20.0,42.69005847953216
55,21,20.0,42.69005847953216
52,22,20.0,42.69005847953216
55,21,20.0,42.69005847953216
50,22,20.0,42.83625730994152
52,22,20.0,42.69005847953216
51,22,20.0,42.83625730994152
52,22,20.0,42.69005847953216
56,21,20.0,42.69005847953216
53,22,20.0,42.69005847953216
52,22,20.0,42.69005847953216
53,22,20.0,42.69005847953216
51,22,20.0,42.83625730994152
56,21,20.0,42.69005847953216
56,21,20.0,42.69005847953216
51,22,20.0,42.83625730994152
53,22,20.0,42.69005847953216
52,22,20.0,42.69005847953216
47,21,20.0,42.909356725146196
53,22,20.0,42.69005847953216
48,21,20.0,42.909356725146196
53,22,20.0,42.69005847953216
51,22,20.0,42.83625730994152
53,22,20.0,42.69005847953216
54,22,20.0,42.69005847953216
52,22,20.0,42.83625730994152
48,21,20.0,42.909356725146196
53,22,20.0,42.69005847953216
48,21,20.0,42.909356725146196
52,22,20.0,42.83625730994152
54,22,20.0,42.76315789473684
53,22,20.0,42.69005847953216
52,22,20.0,42.83625730994152
48,21,20.0,42.909356725146196
54,22,20.0,42.69005847953216
52,22,20.0,42.83625730994152
49,21,20.0,42.909356725146196
49,21,20.0,42.909356725146196
54,22,20.0,42.69005847953216
49,22,20.0,42.909356725146196
54,22,20.0,42.69005847953216
49,21,20.0,42.909356725146196
54,22,20.0,42.69005847953216
49,21,20.0,42.909356725146196
50,21,20.0,42.909356725146196
55,22,20.0,42.69005847953216
55,22,20.0,42.69005847953216
50,21,20.0,42.909356725146196
55,22,20.0,42.69005847953216
50,21,20.0,42.909356725146196
50,21,20.0,42.909356725146196
55,22,20.0,42.69005847953216
55,22,20.0,42.76315789473684
51,21,20.0,42.909356725146196
56,22,20.0,42.69005847953216
56,22,20.0,42.69005847953216
56,22,20.0,42.83625730994152
51,21,20.0,42.909356725146196
51,21,20.0,42.909356725146196
56,22,20.0,42.69005847953216
56,22,20.0,42.83625730994152
53,22,20.0,43.12865497076023
51,21,20.0,42.909356725146196
54,22,20.0,43.12865497076023
56,22,20.0,42.69005847953216
54,22,20.0,43.12865497076023
52,21,20.0,42.909356725146196
57,22,20.0,42.69005847953216
54,22,20.0,43.12865497076023
52,21,20.0,42.909356725146196
57,22,20.0,42.69005847953216
54,22,20.0,43.12865497076023
57,22,20.0,42.69005847953216
52,21,20.0,42.909356725146196
57,22,20.0,42.69005847953216
55,22,20.0,43.12865497076023
52,21,20.0,42.909356725146196
58,22,20.0,42.69005847953216
53,21,20.0,42.909356725146196
55,22,20.0,43.12865497076023
53,22,20.0,42.909356725146196
58,22,20.0,42.69005847953216
53,21,20.0,42.909356725146196
55,22,20.0,43.12865497076023
54,22,20.0,42.909356725146196
55,22,20.0,43.12865497076023
54,22,20.0,42.909356725146196
53,21,20.0,42.909356725146196
58,22,20.0,42.69005847953216
56,22,20.0,43.12865497076023
54,22,20.0,42.909356725146196
53,21,20.0,42.909356725146196
54,21,20.0,42.909356725146196
56,22,20.0,43.12865497076023
54,21,20.0,42.909356725146196
56,22,20.0,43.12865497076023
56,22,20.0,43.12865497076023
54,21,20.0,42.909356725146196
54,21,20.0,42.909356725146196
57,22,20.0,43.12865497076023
57,22,20.0,43.12865497076023
55,21,20.0,42.909356725146196
55,21,20.0,42.909356725146196
57,22,20.0,43.12865497076023
55,21,20.0,42.909356725146196
57,22,20.0,43.12865497076023
55,21,20.0,42.909356725146196
58,22,20.0,43.12865497076023
56,21,20.0,42.909356725146196
58,22,20.0,43.12865497076023
58,22,20.0,43.12865497076023
56,21,20.0,42.909356725146196
56,21,20.0,42.909356725146196
58,22,20.0,43.12865497076023
56,21,20.0,42.909356725146196
59,22,20.0,43.12865497076023
57,21,20.0,42.909356725146196
59,22,20.0,43.12865497076023
59,22,20.0,43.12865497076023
57,21,20.0,42.909356725146196
57,21,20.0,42.909356725146196
59,22,20.0,43.12865497076023
60,22,20.0,43.12865497076023
60,22,20.0,43.12865497076023
60,22,20.0,43.12865497076023
60,22,20.0,43.12865497076023
61,22,20.0,43.12865497076023
61,22,20.0,43.12865497076023
61,22,20.0,43.12865497076023
61,22,20.0,43.12865497076023
0,0,20.0,0.0
47,22,20.0,42.76315789473684
47,22,20.0,42.76315789473684
47,22,20.0,42.76315789473684
48,22,20.0,42.76315789473684
47,22,20.0,42.909356725146196
48,22,20.0,42.76315789473684
51,22,20.0,43.12865497076023
47,22,20.0,42.98245614035088
48,22,20.0,42.76315789473684
51,22,20.0,43.12865497076023
47,22,20.0,42.98245614035088
48,22,20.0,42.76315789473684
47,22,20.0,42.98245614035088
52,22,20.0,43.12865497076023
49,22,20.0,42.76315789473684
52,22,20.0,43.12865497076023
48,22,20.0,42.98245614035088
49,22,20.0,42.76315789473684
48,22,20.0,42.98245614035088
52,22,20.0,43.12865497076023
48,22,20.0,42.98245614035088
52,22,20.0,43.12865497076023
53,22,20.0,43.12865497076023
48,22,20.0,42.98245614035088
49,22,20.0,42.98245614035088
53,22,20.0,43.12865497076023
49,22,20.0,42.98245614035088
53,22,20.0,43.12865497076023
53,22,20.0,43.12865497076023
49,22,20.0,42.98245614035088
54,22,20.0,43.12865497076023
49,22,20.0,42.98245614035088
50,22,20.0,42.98245614035088
54,22,20.0,43.12865497076023
54,22,20.0,43.12865497076023
50,22,20.0,42.98245614035088
54,22,20.0,43.12865497076023
50,22,20.0,42.98245614035088
55,22,20.0,43.12865497076023
50,22,20.0,42.98245614035088
51,22,20.0,42.98245614035088
55,22,20.0,43.12865497076023
55,22,20.0,43.12865497076023
51,22,20.0,42.98245614035088
51,22,20.0,42.98245614035088
55,22,20.0,43.12865497076023
51,22,20.0,42.98245614035088
51,22,20.0,42.98245614035088
51,22,20.0,42.98245614035088
51,22,20.0,42.98245614035088
52,22,20.0,42.98245614035088
52,22,20.0,42.98245614035088
52,22,20.0,42.98245614035088
52,22,20.0,42.98245614035088
52,22,20.0,42.98245614035088
52,22,20.0,42.98245614035088
52,22,20.0,42.98245614035088
52,22,20.0,42.98245614035088
53,22,20.0,42.98245614035088
53,22,20.0,42.98245614035088
53,22,20.0,42.98245614035088
53,22,20.0,42.98245614035088
53,22,20.0,42.98245614035088
53,22,20.0,42.98245614035088
53,22,20.0,42.98245614035088
53,22,20.0,42.98245614035088
54,22,20.0,42.909356725146196
54,22,20.0,42.98245614035088
54,22,20.0,42.98245614035088
54,22,20.0,42.98245614035088
54,22,20.0,42.98245614035088
54,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
54,22,20.0,42.98245614035088
54,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
54,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
54,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
56,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
56,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
56,22,20.0,42.98245614035088
56,22,20.0,42.98245614035088
56,22,20.0,42.98245614035088
56,22,20.0,42.98245614035088
57,22,20.0,42.98245614035088
56,22,20.0,42.98245614035088
56,22,20.0,42.98245614035088
57,22,20.0,42.98245614035088
56,22,20.0,42.98245614035088
57,22,20.0,42.98245614035088
57,22,20.0,42.98245614035088
57,22,20.0,42.98245614035088
58,22,20.0,42.98245614035088
57,22,20.0,42.98245614035088
49,22,20.0,42.909356725146196
49,22,20.0,42.98245614035088
57,22,20.0,42.98245614035088
58,22,20.0,42.98245614035088
49,22,20.0,42.98245614035088
57,22,20.0,42.98245614035088
54,22,20.0,42.909356725146196
54,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
55,22,20.0,42.98245614035088
53,22,20.0,42.83625730994152
53,22,20.0,42.909356725146196
54,22,20.0,42.909356725146196
41,21,25.0,42.83625730994152
41,21,25.0,42.83625730994152
41,21,25.0,42.83625730994152
42,21,25.0,42.83625730994152
42,21,25.0,42.83625730994152
42,21,25.0,42.83625730994152
42,21,25.0,42.83625730994152
43,21,25.0,42.83625730994152
43,21,25.0,42.83625730994152
43,21,25.0,42.83625730994152
44,21,25.0,42.98245614035088
44,21,25.0,42.98245614035088
43,21,25.0,42.83625730994152
47,21,25.0,42.76315789473684
44,21,25.0,42.83625730994152
45,21,25.0,42.98245614035088
45,21,25.0,42.98245614035088
47,21,25.0,42.76315789473684
44,21,25.0,42.83625730994152
48,21,25.0,42.76315789473684
44,21,25.0,42.83625730994152
45,21,25.0,42.98245614035088
48,21,25.0,42.76315789473684
45,21,25.0,42.98245614035088
44,21,25.0,42.83625730994152
45,21,25.0,42.83625730994152
48,21,25.0,42.76315789473684
46,21,25.0,42.98245614035088
46,21,25.0,42.98245614035088
48,21,25.0,42.76315789473684
45,21,25.0,42.83625730994152
49,21,25.0,42.76315789473684
45,21,25.0,42.83625730994152
45,21,25.0,42.83625730994152
46,21,25.0,42.83625730994152
46,21,25.0,42.83625730994152
46,21,25.0,42.83625730994152
42,21,25.0,42.69005847953216
46,21,25.0,42.83625730994152
42,21,25.0,42.69005847953216
42,21,25.0,42.69005847953216
47,21,25.0,42.83625730994152
42,21,25.0,42.76315789473684
47,21,25.0,42.83625730994152
47,21,25.0,42.83625730994152
43,21,25.0,42.83625730994152
47,21,25.0,42.83625730994152
41,21,25.0,42.76315789473684
41,21,25.0,42.76315789473684
42,21,25.0,42.76315789473684
42,21,25.0,42.76315789473684
45,21,25.0,42.98245614035088
46,21,25.0,42.98245614035088
42,21,25.0,42.76315789473684
46,21,25.0,42.98245614035088
42,21,25.0,42.76315789473684
46,21,25.0,42.98245614035088
43,21,25.0,42.76315789473684
46,21,25.0,42.98245614035088
43,21,25.0,42.76315789473684
43,21,25.0,42.909356725146196
47,21,25.0,42.98245614035088
43,21,25.0,42.76315789473684
43,21,25.0,42.909356725146196
47,21,25.0,42.98245614035088
43,21,25.0,42.909356725146196
43,21,25.0,42.76315789473684
47,21,25.0,42.98245614035088
44,21,25.0,42.76315789473684
43,21,25.0,42.909356725146196
47,21,25.0,42.98245614035088
44,21,25.0,42.909356725146196
41,21,25.0,42.83625730994152
48,21,25.0,42.98245614035088
42,21,25.0,42.83625730994152
44,21,25.0,42.909356725146196
48,21,25.0,42.98245614035088
42,21,25.0,42.83625730994152
44,21,25.0,42.909356725146196
44,21,25.0,42.909356725146196
48,21,25.0,42.98245614035088
48,21,25.0,42.98245614035088
45,21,25.0,42.909356725146196
45,21,25.0,42.909356725146196
45,21,25.0,42.909356725146196
45,21,25.0,42.909356725146196
46,21,25.0,42.909356725146196
46,21,25.0,42.909356725146196
46,21,25.0,42.909356725146196
46,21,25.0,42.909356725146196
47,21,25.0,42.909356725146196
47,21,25.0,42.909356725146196
47,21,25.0,42.909356725146196
47,21,25.0,42.909356725146196
48,21,25.0,42.909356725146196
48,21,25.0,42.909356725146196
48,21,25.0,42.909356725146196
49,21,25.0,42.61695906432749
49,21,25.0,42.61695906432749
49,21,25.0,42.61695906432749
43,21,25.0,42.909356725146196
43,21,25.0,42.909356725146196
49,21,25.0,42.61695906432749
43,21,25.0,42.909356725146196
43,21,25.0,42.909356725146196
44,21,25.0,42.909356725146196
44,21,25.0,42.909356725146196
44,21,25.0,42.909356725146196
44,21,25.0,42.909356725146196
45,21,25.0,42.909356725146196
40,21,25.0,42.909356725146196
40,21,25.0,42.909356725146196
40,21,25.0,42.909356725146196
40,21,25.0,42.909356725146196
41,21,25.0,42.909356725146196
41,21,25.0,42.909356725146196
41,21,25.0,42.909356725146196
42,21,25.0,42.69005847953216
42,21,25.0,42.69005847953216
42,21,25.0,42.76315789473684
42,21,25.0,42.76315789473684
43,21,25.0,42.76315789473684
38,21,25.0,42.83625730994152
43,21,25.0,42.83625730994152
38,21,25.0,42.83625730994152
39,21,25.0,42.83625730994152
39,21,25.0,42.83625730994152
39,21,25.0,42.83625730994152
39,21,25.0,42.83625730994152
40,21,25.0,42.83625730994152
40,21,25.0,42.83625730994152
42,21,25.0,42.98245614035088
40,21,25.0,42.83625730994152
43,21,25.0,42.98245614035088
40,21,25.0,42.83625730994152
43,21,25.0,42.98245614035088
43,21,25.0,42.98245614035088
41,21,25.0,42.83625730994152
36,21,25.0,42.69005847953216
43,21,25.0,42.98245614035088
41,21,25.0,42.83625730994152
36,21,25.0,42.69005847953216
41,21,25.0,42.83625730994152
44,21,25.0,42.98245614035088
36,21,25.0,42.69005847953216
44,21,25.0,42.98245614035088
37,21,25.0,42.69005847953216
41,21,25.0,42.83625730994152
44,21,25.0,42.98245614035088
42,21,25.0,42.83625730994152
37,21,25.0,42.69005847953216
44,21,25.0,42.98245614035088
42,21,25.0,42.83625730994152
37,21,25.0,42.69005847953216
42,21,25.0,42.83625730994152
45,21,25.0,42.98245614035088
37,21,25.0,42.69005847953216
38,21,25.0,42.69005847953216
38,21,25.0,42.69005847953216
38,21,25.0,42.69005847953216
38,21,25.0,42.69005847953216
39,21,25.0,42.69005847953216
39,21,25.0,42.69005847953216
43,21,25.0,42.76315789473684
39,21,25.0,42.69005847953216
43,21,25.0,42.76315789473684
39,21,25.0,42.69005847953216
40,21,25.0,42.69005847953216
40,21,25.0,42.69005847953216
44,21,25.0,42.98245614035088
40,21,25.0,42.69005847953216
44,21,25.0,42.98245614035088
40,21,25.0,42.69005847953216
45,21,25.0,42.98245614035088
45,21,25.0,42.98245614035088
45,21,25.0,42.98245614035088
45,21,25.0,42.98245614035088
46,21,25.0,42.98245614035088
46,21,25.0,42.98245614035088
46,21,25.0,42.98245614035088
41,21,25.0,42.909356725146196
41,21,25.0,42.909356725146196
41,21,25.0,42.909356725146196
42,21,25.0,42.909356725146196
42,21,25.0,42.909356725146196
42,21,25.0,42.909356725146196
47,21,25.0,42.83625730994152
47,21,25.0,42.83625730994152
48,21,25.0,42.83625730994152
48,21,25.0,42.83625730994152
48,21,25.0,42.83625730994152
48,21,25.0,42.83625730994152
49,21,25.0,42.83625730994152
49,21,25.0,42.83625730994152
49,21,25.0,42.83625730994152
36,21,30.0,42.909356725146196
36,21,30.0,42.909356725146196
36,21,30.0,42.909356725146196
36,21,30.0,42.909356725146196
37,21,30.0,42.909356725146196
37,21,30.0,42.909356725146196
37,21,30.0,42.909356725146196
37,21,30.0,42.909356725146196
38,21,30.0,42.909356725146196
38,21,30.0,42.909356725146196
38,21,30.0,42.909356725146196
38,21,30.0,42.909356725146196
39,21,30.0,42.909356725146196
39,21,30.0,42.909356725146196
39,21,30.0,42.909356725146196
39,21,30.0,42.909356725146196
40,21,30.0,42.909356725146196
40,21,30.0,42.909356725146196
41,20,30.0,43.42105263157895
40,21,30.0,42.909356725146196
40,21,30.0,42.909356725146196
41,20,30.0,43.42105263157895
41,21,30.0,42.909356725146196
41,20,30.0,43.42105263157895
41,20,30.0,43.42105263157895
41,21,30.0,42.909356725146196
41,21,30.0,42.909356725146196
33,20,30.0,42.909356725146196
42,20,30.0,43.42105263157895
42,20,30.0,43.42105263157895
41,21,30.0,42.909356725146196
33,20,30.0,42.909356725146196
42,21,30.0,42.909356725146196
42,20,30.0,43.42105263157895
33,20,30.0,42.909356725146196
42,21,30.0,42.909356725146196
34,20,30.0,42.909356725146196
42,20,30.0,43.42105263157895
42,21,30.0,42.909356725146196
34,20,30.0,42.909356725146196
43,20,30.0,43.42105263157895
43,20,30.0,43.42105263157895
42,21,30.0,42.909356725146196
43,21,30.0,42.909356725146196
43,20,30.0,43.42105263157895
43,21,30.0,42.909356725146196
