grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_aller
9,12,1,31,0.0
10,12,1,27,0.0
11,12,1,18,0.0
12,12,1,24,0.0
13,12,1,18,0.0
14,12,3,15,0.0
15,12,1,23,0.0
16,12,1,15,0.0
17,12,1,49,0.0
18,12,1,45,0.0
19,12,1,14,0.0
20,12,1,22,0.0
21,12,1,10,0.0
22,12,1,8,0.0
23,12,1,11,0.0
24,12,1,25,0.0
25,12,1,28,0.0
26,12,2,10,0.0
27,12,1,9,0.0
4,1,2,4,0.4697604127
29,12,1,22,0.0
13,2,1,8,0.4584917971
31,12,1,2,0.0
32,12,1,5,0.0
33,12,0,0,0.0
34,12,0,0,0.0
35,12,0,0,0.0
0,13,0,0,0.0
1,13,0,0,0.0
2,13,0,0,0.0
3,13,1,5,0.0
4,13,1,6,0.0
5,13,1,6,0.0
6,13,1,3,0.0
7,13,1,10,0.0
8,13,1,27,0.0
9,13,1,25,0.0
10,13,2,27,0.0
11,13,1,23,0.0
12,13,1,17,0.0
13,13,1,17,0.0
14,13,1,18,0.0
15,13,1,19,0.0
16,13,1,34,0.0
17,13,1,51,0.0
18,13,2,21,0.0
19,13,1,20,0.0
20,13,1,13,0.0
21,13,1,10,0.0
22,13,1,16,0.0
23,13,1,24,0.0
24,13,1,29,0.0
25,13,1,9,0.0
26,13,1,7,0.0
27,13,1,17,0.0
28,13,1,23,0.0
29,13,1,7,0.0
30,13,1,5,0.0
31,13,2,5,0.0
32,13,1,2,0.0
33,13,0,0,0.0
34,13,0,0,0.0
35,13,0,0,0.0
0,14,0,0,0.0
1,14,0,0,0.0
2,14,0,0,0.0
3,14,1,6,0.0
4,14,1,5,0.0
5,14,1,5,0.0
6,14,1,4,0.0
7,14,1,12,0.0
8,14,1,28,0.0
9,14,1,28,0.0
10,14,1,23,0.0
11,14,1,25,0.0
12,14,1,18,0.0
13,14,2,24,0.0
14,14,1,25,0.0
15,14,1,26,0.0
16,14,1,53,0.0
17,14,1,28,0.0
18,14,1,27,0.0
19,14,1,15,0.0
20,14,1,8,0.0
21,14,1,26,0.0
22,14,1,29,0.0
23,14,1,34,0.0
24,14,1,8,0.0
25,14,1,8,0.0
26,14,1,24,0.0
27,14,1,18,0.0
28,14,1,4,0.0
29,14,1,2,0.0
30,14,0,0,0.0
31,14,1,1,0.0
32,14,0,0,0.0
33,14,0,0,0.0
34,14,0,0,0.0
35,14,0,0,0.0
0,15,0,0,0.0
1,15,0,0,0.0
2,15,1,1,0.0
3,15,1,6,0.0
4,15,1,2,0.0
5,15,1,5,0.0
6,15,1,2,0.0
7,15,1,15,0.0
8,15,1,25,0.0
9,15,1,37,0.0
10,15,1,26,0.0
11,15,1,23,0.0
12,15,2,17,0.0
13,15,1,28,0.0
14,15,1,22,0.0
15,15,1,44,0.0
16,15,1,34,0.0
17,15,2,30,0.0
18,15,1,16,0.0
19,15,1,13,0.0
20,15,1,24,0.0
21,15,1,24,0.0
22,15,1,25,0.0
23,15,1,6,0.0
24,15,1,9,0.0
25,15,1,24,0.0
26,15,1,16,0.0
27,15,1,4,0.0
28,15,1,1,0.0
29,15,0,0,0.0
30,15,0,0,0.0
31,15,0,0,0.0
32,15,0,0,0.0
33,15,0,0,0.0
34,15,0,0,0.0
35,15,0,0,0.0
0,16,0,0,0.0
1,16,0,0,0.0
2,16,1,3,0.0
3,16,1,4,0.0
4,16,1,3,0.0
5,16,1,5,0.0
6,16,1,2,0.0
7,16,1,30,0.0
8,16,1,22,0.0
9,16,1,39,0.0
10,16,1,23,0.0
11,16,1,24,0.0
12,16,1,22,0.0
13,16,1,32,0.0
14,16,1,32,0.0
15,16,1,52,0.0
16,16,1,25,0.0
17,16,1,28,0.0
18,16,1,23,0.0
19,16,1,25,0.0
20,16,1,29,0.0
21,16,1,21,0.0
22,16,1,8,0.0
23,16,1,13,0.0
24,16,1,22,0.0
25,16,1,15,0.0
26,16,1,3,0.0
27,16,1,1,0.0
28,16,0,0,0.0
29,16,0,0,0.0
30,16,0,0,0.0
31,16,0,0,0.0
32,16,0,0,0.0
33,16,0,0,0.0
34,16,0,0,0.0
35,16,0,0,0.0
0,17,0,0,0.0
1,17,0,0,0.0
2,17,1,3,0.0
3,17,1,5,0.0
