nb_cycle_aller,moy_cycle_aller,d_eau,propor_utilisa_aller
76,31,20.0,47.07602339181287
76,31,20.0,48.099415204678365
77,31,20.0,48.17251461988304
77,31,20.0,48.17251461988304
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
77,31,20.0,48.17251461988304
77,31,20.0,48.17251461988304
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
77,31,20.0,48.17251461988304
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
77,31,20.0,48.17251461988304
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
77,31,20.0,48.17251461988304
74,30,20.0,47.73391812865497
77,31,20.0,48.17251461988304
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
74,30,20.0,47.73391812865497
77,31,20.0,48.17251461988304
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
77,31,20.0,48.17251461988304
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
77,31,20.0,48.17251461988304
77,31,20.0,48.17251461988304
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
77,31,20.0,48.17251461988304
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
77,31,20.0,48.17251461988304
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
77,31,20.0,48.17251461988304
76,31,20.0,48.099415204678365
77,31,20.0,48.17251461988304
74,30,20.0,47.73391812865497
74,30,20.0,47.73391812865497
77,31,20.0,48.17251461988304
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
77,31,20.0,48.17251461988304
77,31,20.0,48.17251461988304
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
77,31,20.0,48.17251461988304
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
77,31,20.0,48.17251461988304
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
74,30,20.0,47.73391812865497
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
76,31,20.0,48.099415204678365
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
86,33,15.0,47.2953216374269
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
68,31,20.0,48.61111111111111
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
66,32,25.0,45.97953216374269
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
67,34,30.0,48.24561403508772
