grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_aller
9,12,1,4,0.0
10,12,2,24,0.0
11,12,1,11,0.0
12,12,1,2,0.0
13,12,2,9,0.0
14,12,0,0,0.0
15,12,1,11,0.0
16,12,1,23,0.0
17,12,1,16,0.0
18,12,1,20,0.0
19,12,2,24,0.0
20,12,1,25,0.0
21,12,3,17,0.0
22,12,2,22,0.0
23,12,2,21,0.0
24,12,1,13,0.0
25,12,1,9,0.0
26,12,1,6,0.0
27,12,0,0,0.0
23,3,3,7,0.7534582702
29,12,1,15,0.0
18,4,1,5,0.2578242288
31,12,2,22,0.0
32,12,1,6,0.0
33,12,0,0,0.0
34,12,0,0,0.0
35,12,0,0,0.0
0,13,0,0,0.0
1,13,0,0,0.0
2,13,0,0,0.0
3,13,0,0,0.0
4,13,1,5,0.0
5,13,1,20,0.0
6,13,1,9,0.0
7,13,1,20,0.0
8,13,1,29,0.0
9,13,1,8,0.0
10,13,2,20,0.0
11,13,1,10,0.0
12,13,2,10,0.0
13,13,1,2,0.0
14,13,1,4,0.0
15,13,2,23,0.0
16,13,1,20,0.0
17,13,1,24,0.0
18,13,1,26,0.0
19,13,1,66,0.0
20,13,1,70,0.0
21,13,1,31,0.0
22,13,1,16,0.0
23,13,1,17,0.0
24,13,1,8,0.0
25,13,1,5,0.0
26,13,0,0,0.0
27,13,3,14,0.0
28,13,1,14,0.0
29,13,1,14,0.0
30,13,4,51,0.0
31,13,3,10,0.0
32,13,0,0,0.0
33,13,0,0,0.0
34,13,0,0,0.0
35,13,0,0,0.0
0,14,0,0,0.0
1,14,0,0,0.0
2,14,0,0,0.0
3,14,0,0,0.0
4,14,1,5,0.0
5,14,1,22,0.0
6,14,1,8,0.0
7,14,2,9,0.0
8,14,1,18,0.0
9,14,1,15,0.0
10,14,2,11,0.0
11,14,1,8,0.0
12,14,1,19,0.0
13,14,1,1,0.0
14,14,1,6,0.0
15,14,3,74,0.0
16,14,2,39,0.0
17,14,2,29,0.0
18,14,1,43,0.0
19,14,1,70,0.0
20,14,3,42,0.0
21,14,1,20,0.0
22,14,1,18,0.0
23,14,1,9,0.0
24,14,1,3,0.0
25,14,3,4,0.0
26,14,3,17,0.0
27,14,1,6,0.0
28,14,6,20,0.0
29,14,4,41,0.0
30,14,0,0,0.0
31,14,0,0,0.0
32,14,0,0,0.0
33,14,0,0,0.0
34,14,0,0,0.0
35,14,0,0,0.0
0,15,0,0,0.0
1,15,0,0,0.0
2,15,0,0,0.0
3,15,0,0,0.0
4,15,1,9,0.0
5,15,1,17,0.0
6,15,1,8,0.0
7,15,2,13,0.0
8,15,1,7,0.0
9,15,1,26,0.0
10,15,1,8,0.0
11,15,1,12,0.0
12,15,1,9,0.0
13,15,1,2,0.0
14,15,1,15,0.0
15,15,1,74,0.0
16,15,1,19,0.0
17,15,1,29,0.0
18,15,4,61,0.0
19,15,1,22,0.0
20,15,1,11,0.0
21,15,1,11,0.0
22,15,1,10,0.0
23,15,1,3,0.0
24,15,2,9,0.0
25,15,1,12,0.0
26,15,1,13,0.0
27,15,1,30,0.0
28,15,1,31,0.0
29,15,0,0,0.0
30,15,0,0,0.0
31,15,0,0,0.0
32,15,0,0,0.0
33,15,0,0,0.0
34,15,0,0,0.0
35,15,0,0,0.0
0,16,0,0,0.0
1,16,0,0,0.0
2,16,0,0,0.0
3,16,0,0,0.0
4,16,1,29,0.0
5,16,1,19,0.0
6,16,2,7,0.0
7,16,2,12,0.0
8,16,1,11,0.0
9,16,1,21,0.0
10,16,1,7,0.0
11,16,1,12,0.0
12,16,1,5,0.0
13,16,2,6,0.0
14,16,1,58,0.0
15,16,1,23,0.0
16,16,1,24,0.0
17,16,2,51,0.0
18,16,1,19,0.0
19,16,4,8,0.0
20,16,1,6,0.0
21,16,1,10,0.0
22,16,1,4,0.0
23,16,1,11,0.0
24,16,2,11,0.0
25,16,1,21,0.0
26,16,3,31,0.0
27,16,1,17,0.0
28,16,0,0,0.0
29,16,0,0,0.0
30,16,0,0,0.0
31,16,0,0,0.0
32,16,0,0,0.0
33,16,0,0,0.0
34,16,0,0,0.0
35,16,0,0,0.0
0,17,0,0,0.0
1,17,0,0,0.0
2,17,0,0,0.0
3,17,0,0,0.0
4,17,1,24,0.0
5,17,1,10,0.0
6,17,1,2,0.0
7,17,3,15,0.0
8,17,2,16,0.0
9,17,1,18,0.0
10,17,1,9,0.0
11,17,1,11,0.0
12,17,2,5,0.0
13,17,1,49,0.0
14,17,2,40,0.0
15,17,1,16,0.0
16,17,3,42,0.0
17,17,1,40,0.0
18,17,1,14,0.0
19,17,1,5,0.0
20,17,1,8,0.0
21,17,1,2,0.0
22,17,1,8,0.0
23,17,1,25,0.0
24,17,1,29,0.0
25,17,1,53,0.0
26,17,1,14,0.0
27,17,0,0,0.0
28,17,0,0,0.0
29,17,0,0,0.0
30,17,0,0,0.0
31,17,0,0,0.0
32,17,0,0,0.0
33,17,0,0,0.0
34,17,0,0,0.0
35,17,0,0,0.0
0,18,0,0,0.0
1,18,0,0,0.0
2,18,0,0,0.0
3,18,1,1,0.0
4,18,1,20,0.0
5,18,1,8,0.0
6,18,1,9,0.0
7,18,1,10,0.0
8,18,1,17,0.0
9,18,1,13,0.0
10,18,2,10,0.0
11,18,1,11,0.0
12,18,1,37,0.0
13,18,1,42,0.0
14,18,1,21,0.0
15,18,2,29,0.0
16,18,2,11,0.0
17,18,1,69,0.0
18,18,1,6,0.0
19,18,1,2,0.0
20,18,1,16,0.0
21,18,1,53,0.0
22,18,1,35,0.0
23,18,1,27,0.0
24,18,2,45,0.0
25,18,1,11,0.0
26,18,0,0,0.0
27,18,0,0,0.0
28,18,0,0,0.0
29,18,0,0,0.0
30,18,0,0,0.0
31,18,0,0,0.0
32,18,0,0,0.0
33,18,0,0,0.0
34,18,0,0,0.0
35,18,0,0,0.0
0,19,0,0,0.0
1,19,0,0,0.0
2,19,0,0,0.0
3,19,1,3,0.0
4,19,1,15,0.0
5,19,1,13,0.0
6,19,2,13,0.0
7,19,1,12,0.0
8,19,1,20,0.0
9,19,1,14,0.0
10,19,1,6,0.0
11,19,1,33,0.0
12,19,1,41,0.0
13,19,1,23,0.0
14,19,2,33,0.0
15,19,2,13,0.0
16,19,1,40,0.0
17,19,1,23,0.0
18,19,1,2,0.0
19,19,1,27,0.0
20,19,1,42,0.0
21,19,1,22,0.0
22,19,1,18,0.0
23,19,2,28,0.0
24,19,1,3,0.0
25,19,0,0,0.0
26,19,0,0,0.0
27,19,0,0,0.0
28,19,0,0,0.0
29,19,0,0,0.0
30,19,0,0,0.0
31,19,0,0,0.0
32,19,0,0,0.0
33,19,0,0,0.0
34,19,0,0,0.0
35,19,0,0,0.0
0,20,0,0,0.0
1,20,0,0,0.0
2,20,0,0,0.0
3,20,1,18,0.0
4,20,1,17,0.0
5,20,1,9,0.0
6,20,2,13,0.0
7,20,2,43,0.0
8,20,1,6,0.0
9,20,1,13,0.0
10,20,1,23,0.0
11,20,2,39,0.0
12,20,1,35,0.0
13,20,2,19,0.0
14,20,1,21,0.0
15,20,1,32,0.0
16,20,1,37,0.0
17,20,1,13,0.0
18,20,1,32,0.0
19,20,1,43,0.0
20,20,1,12,0.0
21,20,1,7,0.0
22,20,1,14,0.0
23,20,1,1,0.0
24,20,0,0,0.0
25,20,0,0,0.0
26,20,0,0,0.0
27,20,0,0,0.0
28,20,0,0,0.0
29,20,0,0,0.0
30,20,0,0,0.0
31,20,0,0,0.0
32,20,0,0,0.0
33,20,0,0,0.0
34,20,0,0,0.0
35,20,0,0,0.0
0,21,0,0,0.0
1,21,0,0,0.0
2,21,0,0,0.0
3,21,1,27,0.0
4,21,1,23,0.0
5,21,1,15,0.0
6,21,2,16,0.0
7,21,1,27,0.0
8,21,1,6,0.0
9,21,1,16,0.0
10,21,1,39,0.0
11,21,1,47,0.0
12,21,1,15,0.0
13,21,1,13,0.0
14,21,1,34,0.0
15,21,1,77,0.0
16,21,1,21,0.0
17,21,1,42,0.0
18,21,1,40,0.0
19,21,1,12,0.0
20,21,1,4,0.0
21,21,1,10,0.0
22,21,0,0,0.0
23,21,0,0,0.0
24,21,0,0,0.0
25,21,0,0,0.0
26,21,0,0,0.0
27,21,0,0,0.0
28,21,0,0,0.0
29,21,0,0,0.0
30,21,0,0,0.0
31,21,0,0,0.0
32,21,0,0,0.0
33,21,0,0,0.0
34,21,0,0,0.0
35,21,0,0,0.0
0,22,0,0,0.0
1,22,0,0,0.0
2,22,0,0,0.0
3,22,1,24,0.0
4,22,2,12,0.0
5,22,1,16,0.0
6,22,1,16,0.0
7,22,2,14,0.0
8,22,1,10,0.0
9,22,1,30,0.0
10,22,1,68,0.0
11,22,1,87,0.0
12,22,1,12,0.0
13,22,1,42,0.0
14,22,1,63,0.0
15,22,1,39,0.0
16,22,1,32,0.0
17,22,1,31,0.0
18,22,1,12,0.0
19,22,1,7,0.0
20,22,2,8,0.0
21,22,0,0,0.0
22,22,0,0,0.0
23,22,0,0,0.0
24,22,0,0,0.0
25,22,0,0,0.0
26,22,0,0,0.0
27,22,0,0,0.0
28,22,0,0,0.0
29,22,0,0,0.0
30,22,0,0,0.0
31,22,0,0,0.0
32,22,0,0,0.0
33,22,0,0,0.0
34,22,0,0,0.0
35,22,0,0,0.0
0,23,0,0,0.0
1,23,0,0,0.0
