nb_cycle_retour,moy_cycle_retour,dist_veto,propor_utilisa_retour,jour_marche
23,15,1.0,51.24269005847953,7
23,16,1.0,50.950292397660824,7
23,16,1.0,53.58187134502924,7
23,16,1.0,53.58187134502924,7
0,0,1.0,0.0,7
23,16,1.0,53.58187134502924,7
23,15,1.0,50.36549707602339,7
22,15,1.0,52.7046783625731,7
24,16,1.0,53.58187134502924,7
22,15,1.0,52.7046783625731,7
23,15,1.0,50.36549707602339,7
24,16,1.0,53.58187134502924,7
23,15,1.0,50.36549707602339,7
23,15,1.0,50.36549707602339,7
24,15,1.0,50.36549707602339,7
0,0,1.0,0.0,7
21,16,1.0,52.77777777777778,7
22,16,1.0,50.6578947368421,7
22,16,1.0,52.77777777777778,7
22,16,1.0,52.77777777777778,7
22,16,1.0,50.6578947368421,7
22,16,1.0,51.973684210526315,7
22,16,1.0,51.973684210526315,7
22,16,1.0,52.77777777777778,7
22,16,1.0,50.6578947368421,7
22,16,1.0,50.6578947368421,7
22,16,1.0,52.77777777777778,7
23,16,1.0,50.6578947368421,7
23,16,1.0,50.6578947368421,7
23,16,1.0,50.6578947368421,7
23,16,1.0,50.6578947368421,7
24,16,1.0,50.6578947368421,7
23,16,1.0,54.166666666666664,7
23,16,1.0,54.166666666666664,7
24,16,1.0,50.6578947368421,7
23,16,1.0,54.166666666666664,7
23,16,1.0,54.166666666666664,7
24,16,1.0,54.166666666666664,7
24,16,1.0,54.166666666666664,7
24,16,1.0,54.166666666666664,7
24,16,1.0,54.166666666666664,7
0,0,1.0,0.0,8
23,16,1.0,53.43567251461988,8
22,15,1.0,52.63157894736842,8
23,16,1.0,53.43567251461988,8
22,16,1.0,53.65497076023392,8
23,16,1.0,51.388888888888886,8
23,16,1.0,51.388888888888886,8
23,16,1.0,51.388888888888886,8
23,16,1.0,51.388888888888886,8
24,16,1.0,51.388888888888886,8
22,15,1.0,52.85087719298246,8
22,16,1.0,52.85087719298246,8
22,16,1.0,52.85087719298246,8
22,16,1.0,52.85087719298246,8
23,16,1.0,52.85087719298246,8
23,16,1.0,52.85087719298246,8
23,16,1.0,52.85087719298246,8
23,16,1.0,52.85087719298246,8
24,16,1.0,52.85087719298246,8
24,16,1.0,52.85087719298246,8
24,16,1.0,52.85087719298246,8
24,16,1.0,52.85087719298246,8
25,16,1.0,52.85087719298246,8
21,15,1.0,52.99707602339181,8
22,15,1.0,52.99707602339181,8
22,15,1.0,52.99707602339181,8
22,15,1.0,52.99707602339181,8
22,15,1.0,52.99707602339181,8
23,15,1.0,52.99707602339181,8
22,16,1.0,51.75438596491229,8
22,16,1.0,50.73099415204678,8
0,0,1.0,0.0,8
23,16,1.0,50.73099415204678,8
23,16,1.0,50.73099415204678,8
22,15,1.0,51.16959064327485,8
23,16,1.0,50.73099415204678,8
22,15,1.0,51.16959064327485,8
22,15,1.0,51.16959064327485,8
22,16,1.0,53.58187134502924,8
23,16,1.0,53.58187134502924,8
23,16,1.0,53.58187134502924,8
23,16,1.0,53.58187134502924,8
0,0,1.0,0.0,8
24,16,1.0,50.950292397660824,8
23,16,1.0,53.58187134502924,8
25,16,1.0,50.950292397660824,8
23,15,1.0,50.36549707602339,8
24,16,1.0,53.58187134502924,8
23,15,1.0,50.36549707602339,8
24,16,1.0,53.58187134502924,8
23,15,1.0,50.36549707602339,8
23,15,1.0,50.36549707602339,8
24,15,1.0,50.36549707602339,8
21,16,1.0,52.77777777777778,8
22,16,1.0,52.77777777777778,8
22,16,1.0,52.77777777777778,8
22,16,1.0,52.77777777777778,8
22,16,1.0,50.6578947368421,8
22,16,1.0,52.77777777777778,8
22,16,1.0,52.046783625730995,8
23,16,1.0,52.046783625730995,8
23,16,1.0,50.6578947368421,8
23,16,1.0,52.046783625730995,8
23,16,1.0,52.046783625730995,8
23,16,1.0,52.046783625730995,8
22,16,1.0,54.09356725146199,8
23,16,1.0,54.09356725146199,8
23,16,1.0,54.09356725146199,8
23,16,1.0,54.09356725146199,8
22,16,1.0,53.43567251461988,9
22,16,1.0,53.43567251461988,9
23,16,1.0,53.43567251461988,9
23,16,1.0,53.43567251461988,9
22,16,1.0,53.65497076023392,9
23,16,1.0,51.388888888888886,9
23,16,1.0,51.388888888888886,9
23,16,1.0,51.388888888888886,9
23,16,1.0,51.388888888888886,9
0,0,1.0,0.0,9
24,16,1.0,51.388888888888886,9
22,16,1.0,52.92397660818714,9
22,16,1.0,52.92397660818714,9
22,16,1.0,52.92397660818714,9
22,16,1.0,52.92397660818714,9
23,16,1.0,52.92397660818714,9
0,0,1.0,0.0,9
21,16,1.0,52.92397660818714,9
21,16,1.0,51.75438596491229,9
21,16,1.0,51.75438596491229,9
22,16,1.0,50.73099415204678,9
23,15,1.0,51.16959064327485,9
23,15,1.0,51.16959064327485,9
23,15,1.0,51.16959064327485,9
23,16,1.0,50.950292397660824,9
0,0,1.0,0.0,9
22,16,1.0,53.43567251461988,9
22,16,1.0,53.43567251461988,9
23,16,1.0,53.43567251461988,9
0,0,1.0,0.0,9
23,15,1.0,50.36549707602339,9
23,15,1.0,50.36549707602339,9
23,15,1.0,50.36549707602339,9
23,15,1.0,50.36549707602339,9
0,0,1.0,0.0,9
24,15,1.0,50.36549707602339,9
21,16,1.0,52.77777777777778,9
22,16,1.0,52.77777777777778,9
22,16,1.0,52.77777777777778,9
22,16,1.0,52.77777777777778,9
22,16,1.0,50.6578947368421,9
0,0,1.0,0.0,9
22,16,1.0,52.77777777777778,9
23,16,1.0,51.973684210526315,9
23,16,1.0,50.6578947368421,9
22,16,1.0,54.239766081871345,9
23,16,1.0,51.973684210526315,9
22,16,1.0,54.239766081871345,9
23,16,1.0,51.973684210526315,9
22,16,1.0,54.239766081871345,9
23,16,1.0,51.973684210526315,9
24,16,1.0,51.973684210526315,9
23,16,1.0,54.239766081871345,9
23,16,1.0,54.239766081871345,9
23,16,1.0,54.239766081871345,9
23,16,1.0,54.239766081871345,9
24,16,1.0,54.239766081871345,9
23,16,1.0,53.43567251461988,10
23,16,1.0,53.43567251461988,10
22,16,1.0,53.289473684210535,10
22,16,1.0,53.289473684210535,10
22,16,1.0,53.289473684210535,10
22,15,1.0,52.7046783625731,10
23,16,1.0,53.289473684210535,10
23,16,1.0,53.289473684210535,10
23,16,1.0,53.289473684210535,10
22,16,1.0,53.65497076023392,10
23,16,1.0,51.388888888888886,10
23,16,1.0,51.388888888888886,10
23,16,1.0,51.388888888888886,10
23,16,1.0,51.388888888888886,10
23,16,1.0,52.92397660818714,10
0,0,1.0,0.0,10
21,16,1.0,52.92397660818714,10
22,16,1.0,51.75438596491229,10
21,15,1.0,51.09649122807017,10
22,16,1.0,50.73099415204678,10
23,16,1.0,50.950292397660824,10
0,0,1.0,0.0,10
22,16,1.0,53.43567251461988,10
22,16,1.0,53.43567251461988,10
23,16,1.0,53.43567251461988,10
0,0,1.0,0.0,10
23,15,1.0,50.36549707602339,10
23,15,1.0,50.36549707602339,10
23,15,1.0,50.36549707602339,10
0,0,1.0,0.0,10
23,15,1.0,50.36549707602339,10
22,15,1.0,52.77777777777778,10
23,15,1.0,52.77777777777778,10
24,15,1.0,50.36549707602339,10
23,15,1.0,52.77777777777778,10
23,15,1.0,52.77777777777778,10
23,15,1.0,52.77777777777778,10
24,15,1.0,52.77777777777778,10
24,15,1.0,52.77777777777778,10
24,15,1.0,52.77777777777778,10
21,16,1.0,52.77777777777778,10
22,16,1.0,52.77777777777778,10
22,16,1.0,52.77777777777778,10
22,16,1.0,52.046783625730995,10
22,16,1.0,52.77777777777778,10
0,0,1.0,0.0,10
22,16,1.0,52.77777777777778,10
22,16,1.0,52.046783625730995,10
23,16,1.0,50.58479532163743,10
23,16,1.0,52.046783625730995,10
23,16,1.0,52.046783625730995,10
23,16,1.0,50.58479532163743,10
0,0,1.0,0.0,10
23,16,1.0,52.046783625730995,10
22,16,1.0,54.02046783625731,10
23,16,1.0,54.02046783625731,10
23,16,1.0,54.02046783625731,10
23,16,1.0,54.02046783625731,10
23,16,1.0,54.02046783625731,10
24,16,1.0,54.02046783625731,10
22,16,1.0,53.3625730994152,11
23,16,1.0,53.43567251461988,11
22,16,1.0,53.3625730994152,11
23,16,1.0,53.43567251461988,11
22,16,1.0,53.3625730994152,11
22,16,1.0,53.3625730994152,11
23,16,1.0,53.3625730994152,11
23,16,1.0,53.3625730994152,11
23,16,1.0,53.3625730994152,11
23,16,1.0,53.3625730994152,11
22,15,1.0,53.58187134502924,11
22,15,1.0,53.58187134502924,11
22,16,1.0,51.388888888888886,11
23,16,1.0,51.388888888888886,11
22,15,1.0,52.85087719298246,11
0,0,1.0,0.0,11
21,16,1.0,52.99707602339181,11
21,16,1.0,52.99707602339181,11
22,16,1.0,52.99707602339181,11
0,0,1.0,0.0,11
22,16,1.0,50.73099415204678,11
23,16,1.0,51.827485380116954,11
22,16,1.0,51.09649122807017,11
0,0,1.0,0.0,11
22,16,1.0,53.43567251461988,11
22,16,1.0,53.43567251461988,11
23,16,1.0,53.43567251461988,11
0,0,1.0,0.0,11
22,15,1.0,50.29239766081871,11
23,15,1.0,50.29239766081871,11
21,16,1.0,52.77777777777778,11
22,16,1.0,52.77777777777778,11
22,16,1.0,52.77777777777778,11
22,16,1.0,52.77777777777778,11
22,16,1.0,50.6578947368421,11
22,16,1.0,52.77777777777778,11
23,16,1.0,50.6578947368421,11
23,16,1.0,51.900584795321635,11
22,16,1.0,54.239766081871345,11
23,16,1.0,51.900584795321635,11
22,16,1.0,54.239766081871345,11
23,16,1.0,51.900584795321635,11
24,16,1.0,51.900584795321635,11
23,16,1.0,53.43567251461988,12
23,16,1.0,53.43567251461988,12
22,15,1.0,52.7046783625731,12
22,15,1.0,53.58187134502924,12
22,15,1.0,53.58187134502924,12
23,15,1.0,53.58187134502924,12
23,16,1.0,51.388888888888886,12
23,16,1.0,51.388888888888886,12
23,16,1.0,51.388888888888886,12
23,16,1.0,51.388888888888886,12
24,16,1.0,51.388888888888886,12
22,15,1.0,52.85087719298246,12
0,0,1.0,0.0,12
21,16,1.0,52.92397660818714,12
22,16,1.0,51.75438596491229,12
21,15,1.0,51.09649122807017,12
22,16,1.0,50.73099415204678,12
23,16,1.0,50.950292397660824,12
22,15,1.0,50.29239766081871,12
23,16,1.0,53.58187134502924,12
22,15,1.0,50.29239766081871,12
23,15,1.0,50.29239766081871,12
23,15,1.0,50.29239766081871,12
0,0,1.0,0.0,12
23,15,1.0,50.29239766081871,12
22,15,1.0,52.77777777777778,12
23,15,1.0,50.29239766081871,12
23,15,1.0,52.77777777777778,12
23,15,1.0,52.77777777777778,12
23,15,1.0,52.77777777777778,12
23,15,1.0,52.77777777777778,12
24,15,1.0,52.77777777777778,12
24,15,1.0,52.77777777777778,12
24,15,1.0,52.77777777777778,12
22,16,1.0,50.6578947368421,12
23,16,1.0,52.7046783625731,12
23,16,1.0,50.6578947368421,12
23,16,1.0,51.900584795321635,12
0,0,1.0,0.0,12
23,16,1.0,51.900584795321635,12
22,16,1.0,54.02046783625731,12
23,16,1.0,51.900584795321635,12
24,16,1.0,51.900584795321635,12
23,16,1.0,54.02046783625731,12
23,16,1.0,54.02046783625731,12
23,16,1.0,54.02046783625731,12
23,16,1.0,54.02046783625731,12
24,16,1.0,54.02046783625731,12
0,0,1.0,0.0,13
21,16,1.0,53.289473684210535,13
21,15,1.0,51.827485380116954,13
21,16,1.0,53.289473684210535,13
23,16,1.0,53.43567251461988,13
23,16,1.0,53.43567251461988,13
22,15,1.0,52.7046783625731,13
22,16,1.0,53.65497076023392,13
22,16,1.0,51.461988304093566,13
23,16,1.0,51.461988304093566,13
23,16,1.0,51.461988304093566,13
0,0,1.0,0.0,13
23,16,1.0,52.85087719298246,13
0,0,1.0,0.0,13
21,16,1.0,52.92397660818714,13
22,16,1.0,51.75438596491229,13
22,16,1.0,50.73099415204678,13
23,15,1.0,51.16959064327485,13
23,16,1.0,51.02339181286549,13
23,16,1.0,51.02339181286549,13
23,16,1.0,51.02339181286549,13
24,16,1.0,51.02339181286549,13
23,16,1.0,53.50877192982456,13
24,16,1.0,51.02339181286549,13
24,16,1.0,51.02339181286549,13
23,16,1.0,53.50877192982456,13
23,16,1.0,53.50877192982456,13
0,0,1.0,0.0,13
23,15,1.0,50.36549707602339,13
23,15,1.0,50.36549707602339,13
23,15,1.0,50.36549707602339,13
0,0,1.0,0.0,13
23,15,1.0,50.36549707602339,13
22,15,1.0,52.77777777777778,13
24,15,1.0,50.36549707602339,13
23,15,1.0,52.77777777777778,13
23,15,1.0,52.77777777777778,13
23,15,1.0,52.77777777777778,13
23,15,1.0,52.77777777777778,13
24,15,1.0,52.77777777777778,13
24,15,1.0,52.77777777777778,13
24,15,1.0,52.77777777777778,13
21,16,1.0,52.7046783625731,13
0,0,1.0,0.0,13
22,16,1.0,50.6578947368421,13
23,16,1.0,50.6578947368421,13
23,16,1.0,51.973684210526315,13
23,16,1.0,51.973684210526315,13
0,0,1.0,0.0,13
23,16,1.0,51.973684210526315,13
22,16,1.0,54.02046783625731,13
23,16,1.0,51.973684210526315,13
23,16,1.0,54.02046783625731,13
24,16,1.0,51.973684210526315,13
23,16,1.0,54.02046783625731,13
23,16,1.0,54.02046783625731,13
23,16,1.0,54.02046783625731,13
24,16,1.0,54.02046783625731,13
23,16,1.0,53.43567251461988,14
23,16,1.0,53.43567251461988,14
22,16,1.0,53.289473684210535,14
22,15,1.0,51.973684210526315,14
22,15,1.0,52.7046783625731,14
22,15,1.0,51.973684210526315,14
22,16,1.0,53.65497076023392,14
23,16,1.0,51.388888888888886,14
23,16,1.0,51.388888888888886,14
24,16,1.0,51.388888888888886,14
22,15,1.0,52.85087719298246,14
24,16,1.0,51.388888888888886,14
24,16,1.0,51.388888888888886,14
0,0,1.0,0.0,14
22,15,1.0,52.92397660818714,14
22,15,1.0,52.92397660818714,14
22,15,1.0,52.92397660818714,14
21,15,1.0,51.09649122807017,14
22,16,1.0,50.73099415204678,14
23,16,1.0,51.827485380116954,14
24,16,1.0,51.827485380116954,14
23,16,1.0,50.950292397660824,14
0,0,1.0,0.0,14
22,16,1.0,53.43567251461988,14
22,16,1.0,53.43567251461988,14
23,16,1.0,53.43567251461988,14
0,0,1.0,0.0,14
22,15,1.0,52.7046783625731,14
23,15,1.0,50.36549707602339,14
22,15,1.0,52.7046783625731,14
23,15,1.0,50.36549707602339,14
23,15,1.0,50.36549707602339,14
23,15,1.0,50.36549707602339,14
24,15,1.0,50.36549707602339,14
21,16,1.0,52.77777777777778,14
22,16,1.0,52.77777777777778,14
22,16,1.0,51.973684210526315,14
22,16,1.0,52.77777777777778,14
22,16,1.0,51.973684210526315,14
22,16,1.0,52.77777777777778,14
22,16,1.0,50.6578947368421,14
22,16,1.0,52.77777777777778,14
23,16,1.0,50.6578947368421,14
0,0,1.0,0.0,14
22,16,1.0,54.02046783625731,14
23,16,1.0,54.02046783625731,14
23,16,1.0,54.02046783625731,14
23,16,1.0,54.02046783625731,14
23,16,1.0,54.02046783625731,14
24,16,1.0,54.02046783625731,14
22,15,3.0,52.63157894736842,4
22,16,3.0,53.3625730994152,4
23,16,3.0,53.50877192982456,4
22,15,3.0,51.53508771929825,4
22,16,3.0,53.3625730994152,4
23,16,3.0,53.50877192982456,4
22,16,3.0,53.3625730994152,4
23,16,3.0,53.50877192982456,4
22,15,3.0,53.65497076023392,4
23,16,3.0,51.388888888888886,4
23,15,3.0,53.65497076023392,4
21,16,3.0,52.99707602339181,4
23,16,3.0,51.388888888888886,4
21,16,3.0,52.99707602339181,4
21,16,3.0,52.99707602339181,4
22,16,3.0,52.99707602339181,4
22,16,3.0,52.99707602339181,4
22,15,3.0,52.85087719298246,4
22,16,3.0,52.99707602339181,4
22,15,3.0,52.85087719298246,4
22,16,3.0,52.99707602339181,4
23,16,3.0,52.99707602339181,4
23,15,3.0,52.85087719298246,4
23,16,3.0,52.99707602339181,4
23,15,3.0,52.85087719298246,4
23,16,3.0,52.99707602339181,4
23,16,3.0,52.99707602339181,4
24,16,3.0,52.99707602339181,4
24,16,3.0,52.99707602339181,4
24,16,3.0,52.99707602339181,4
22,16,3.0,52.92397660818714,4
22,16,3.0,52.92397660818714,4
22,16,3.0,52.92397660818714,4
22,16,3.0,52.92397660818714,4
0,0,3.0,0.0,4
23,16,3.0,51.75438596491229,4
23,16,3.0,51.75438596491229,4
22,15,3.0,51.24269005847953,4
0,0,3.0,0.0,4
22,15,3.0,51.24269005847953,4
23,16,3.0,51.75438596491229,4
22,15,3.0,51.24269005847953,4
23,16,3.0,50.80409356725146,4
23,15,3.0,51.24269005847953,4
23,15,3.0,51.24269005847953,4
0,0,3.0,0.0,4
22,16,3.0,51.02339181286549,4
22,16,3.0,53.43567251461988,4
23,15,3.0,50.29239766081871,4
22,15,3.0,52.63157894736842,4
23,15,3.0,50.29239766081871,4
23,15,3.0,50.29239766081871,4
23,15,3.0,50.29239766081871,4
24,15,3.0,50.29239766081871,4
22,15,3.0,52.7046783625731,4
22,15,3.0,52.7046783625731,4
22,15,3.0,52.7046783625731,4
23,15,3.0,52.7046783625731,4
23,16,3.0,51.973684210526315,4
23,15,3.0,52.7046783625731,4
23,15,3.0,52.7046783625731,4
24,16,3.0,50.80409356725146,4
23,16,3.0,54.09356725146199,4
23,16,3.0,54.09356725146199,4
0,0,3.0,0.0,5
21,15,3.0,52.63157894736842,5
21,15,3.0,52.63157894736842,5
22,15,3.0,52.63157894736842,5
22,15,3.0,52.63157894736842,5
22,15,3.0,52.63157894736842,5
22,15,3.0,52.63157894736842,5
23,16,3.0,53.43567251461988,5
24,16,3.0,53.43567251461988,5
23,15,3.0,52.63157894736842,5
23,15,3.0,51.53508771929825,5
23,15,3.0,51.53508771929825,5
23,15,3.0,51.53508771929825,5
23,16,3.0,53.3625730994152,5
23,16,3.0,53.3625730994152,5
21,15,3.0,51.461988304093566,5
21,15,3.0,51.461988304093566,5
22,15,3.0,53.72807017543859,5
23,15,3.0,53.72807017543859,5
23,15,3.0,53.72807017543859,5
23,15,3.0,53.72807017543859,5
23,15,3.0,53.72807017543859,5
24,15,3.0,53.72807017543859,5
24,15,3.0,53.72807017543859,5
24,15,3.0,53.72807017543859,5
22,16,3.0,52.99707602339181,5
23,16,3.0,52.99707602339181,5
23,16,3.0,52.99707602339181,5
23,16,3.0,52.99707602339181,5
23,16,3.0,52.99707602339181,5
24,16,3.0,52.99707602339181,5
24,16,3.0,52.99707602339181,5
24,16,3.0,52.99707602339181,5
24,16,3.0,52.99707602339181,5
25,16,3.0,52.99707602339181,5
22,16,3.0,52.77777777777778,5
22,16,3.0,52.77777777777778,5
23,16,3.0,52.77777777777778,5
23,16,3.0,52.77777777777778,5
0,0,3.0,0.0,5
22,16,3.0,51.75438596491229,5
23,16,3.0,50.877192982456144,5
23,16,3.0,50.877192982456144,5
23,16,3.0,50.877192982456144,5
23,16,3.0,50.877192982456144,5
23,16,3.0,51.16959064327485,5
24,16,3.0,50.877192982456144,5
24,16,3.0,50.877192982456144,5
0,0,3.0,0.0,5
23,16,3.0,50.950292397660824,5
23,16,3.0,50.950292397660824,5
22,15,3.0,50.51169590643275,5
22,15,3.0,50.51169590643275,5
21,16,3.0,52.63157894736842,5
22,16,3.0,52.63157894736842,5
22,16,3.0,52.63157894736842,5
22,16,3.0,52.63157894736842,5
22,16,3.0,50.6578947368421,5
0,0,3.0,0.0,5
23,16,3.0,52.046783625730995,5
23,16,3.0,52.046783625730995,5
22,16,3.0,53.43567251461988,6
22,16,3.0,53.43567251461988,6
22,16,3.0,53.43567251461988,6
21,15,3.0,51.60818713450293,6
23,16,3.0,53.43567251461988,6
0,0,3.0,0.0,6
23,16,3.0,53.43567251461988,6
23,16,3.0,53.43567251461988,6
22,15,3.0,52.7046783625731,6
22,15,3.0,52.7046783625731,6
23,16,3.0,53.43567251461988,6
24,16,3.0,53.43567251461988,6
23,15,3.0,53.72807017543859,6
23,16,3.0,51.31578947368421,6
22,16,3.0,52.99707602339181,6
22,16,3.0,52.99707602339181,6
22,16,3.0,52.92397660818714,6
23,16,3.0,52.92397660818714,6
23,16,3.0,52.99707602339181,6
