grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_retour
8,12,1,260,0.0
9,12,1,51,0.0
10,12,2,9,0.0
11,12,2,10,0.0
12,12,1,4,0.0
13,12,1,3,0.0
14,12,1,3,0.0
15,12,1,19,0.0
16,12,1,5,0.0
17,12,1,8,0.0
18,12,1,83,0.0
19,12,1,14,0.0
20,12,1,8,0.0
21,12,1,10,0.0
22,12,1,8,0.0
23,12,1,11,0.0
24,12,1,12,0.0
25,12,1,10,0.0
26,12,1,13,0.0
27,12,1,112,0.0
26,4,5,264,0.0014139874
17,3,1,93,0.0014158694
30,12,2,162,0.0
31,12,3,237,0.0
32,12,1,83,0.0
33,12,0,0,0.0
34,12,0,0,0.0
35,12,0,0,0.0
0,13,0,0,0.0
1,13,1,113,0.0
2,13,1,87,0.0
3,13,0,0,0.0
4,13,0,0,0.0
5,13,0,0,0.0
6,13,0,0,0.0
7,13,1,126,0.0
8,13,1,115,0.0
9,13,1,7,0.0
10,13,1,10,0.0
11,13,1,9,0.0
12,13,1,10,0.0
13,13,1,7,0.0
14,13,1,8,0.0
15,13,1,25,0.0
16,13,1,42,0.0
17,13,2,53,0.0
18,13,1,73,0.0
19,13,1,5,0.0
20,13,1,4,0.0
21,13,1,4,0.0
22,13,1,4,0.0
23,13,1,3,0.0
24,13,1,2,0.0
25,13,1,2,0.0
26,13,1,12,0.0
27,13,1,13,0.0
28,13,1,12,0.0
29,13,1,14,0.0
30,13,1,88,0.0
31,13,1,96,0.0
32,13,0,0,0.0
33,13,0,0,0.0
34,13,0,0,0.0
35,13,0,0,0.0
0,14,0,0,0.0
1,14,1,62,0.0
2,14,1,94,0.0
3,14,1,1,0.0
4,14,0,0,0.0
5,14,0,0,0.0
6,14,0,0,0.0
7,14,1,85,0.0
8,14,1,189,0.0
9,14,0,0,0.0
10,14,1,3,0.0
11,14,1,1,0.0
12,14,0,0,0.0
13,14,0,0,0.0
14,14,0,0,0.0
15,14,1,51,0.0
16,14,1,22,0.0
