grid_x,grid_y,nb_trp_inside,impact_trp_aller,s_nb_trp_inside,impact_trp_aller
23,10,1,0.0,2,0.0
17,11,0,0.0,0,0.0
24,10,1,0.0,3,0.0
18,11,0,0.0,0,0.0
25,10,1,0.0,5,0.0
19,11,0,0.0,0,0.0
26,10,0,0.0,0,0.0
20,11,0,0.0,0,0.0
28,10,1,0.0000278329,81,0.0000278329
21,11,0,0.0,0,0.0
27,10,1,0.0000139708,49,0.0000139708
22,11,0,0.0,0,0.0
24,9,1,0.0000004563,33,0.0000004563
23,11,0,0.0,0,0.0
31,9,2,0.0000283978,9,0.0000283978
24,11,0,0.0,0,0.0
30,12,1,0.0000289265,15,0.0000289265
25,11,1,0.0,6,0.0
32,10,0,0.0,0,0.0
26,11,1,0.0,18,0.0
33,10,0,0.0,0,0.0
27,11,1,0.0,3,0.0
34,10,0,0.0,0,0.0
28,11,1,0.0,117,0.0
35,10,0,0.0,0,0.0
17,4,1,0.0000168454,5,0.0000168454
0,11,0,0.0,0,0.0
23,7,1,0.0000324533,206,0.0000324533
1,11,0,0.0,0,0.0
16,2,1,0.0000325513,17,0.0000325513
2,11,0,0.0,0,0.0
32,11,2,0.0,4,0.0
3,11,0,0.0,0,0.0
33,11,0,0.0,0,0.0
4,11,0,0.0,0,0.0
34,11,0,0.0,0,0.0
5,11,1,0.0,149,0.0
35,11,0,0.0,0,0.0
6,11,0,0.0,0,0.0
0,12,0,0.0,0,0.0
7,11,0,0.0,0,0.0
1,12,0,0.0,0,0.0
8,11,0,0.0,0,0.0
2,12,0,0.0,0,0.0
9,11,1,0.0,11,0.0
3,12,0,0.0,0,0.0
10,11,1,0.0,122,0.0
4,12,0,0.0,0,0.0
11,11,1,0.0,29,0.0
5,12,1,0.0,98,0.0
12,11,0,0.0,0,0.0
6,12,1,0.0,152,0.0
13,11,0,0.0,0,0.0
7,12,1,0.0,38,0.0
14,11,0,0.0,0,0.0
8,12,1,0.0,142,0.0
15,11,0,0.0,0,0.0
9,12,1,0.0,69,0.0
16,11,0,0.0,0,0.0
10,12,1,0.0,62,0.0
17,11,0,0.0,0,0.0
11,12,1,0.0,2,0.0
18,11,0,0.0,0,0.0
12,12,0,0.0,0,0.0
19,11,0,0.0,0,0.0
13,12,0,0.0,0,0.0
20,11,0,0.0,0,0.0
14,12,0,0.0,0,0.0
21,11,0,0.0,0,0.0
15,12,0,0.0,0,0.0
22,11,0,0.0,0,0.0
16,12,0,0.0,0,0.0
23,11,0,0.0,0,0.0
17,12,0,0.0,0,0.0
24,11,0,0.0,0,0.0
18,12,0,0.0,0,0.0
25,11,1,0.0,2,0.0
19,12,0,0.0,0,0.0
26,11,1,0.0,9,0.0
20,12,0,0.0,0,0.0
27,11,1,0.0,2,0.0
21,12,0,0.0,0,0.0
30,12,1,0.0000429987,17,0.0000429987
22,12,0,0.0,0,0.0
11,2,1,0.0000300274,5,0.0000300274
23,12,0,0.0,0,0.0
10,2,1,0.0000287672,42,0.0000287672
24,12,0,0.0,0,0.0
30,11,1,0.0000141663,16,0.0000141663
25,12,1,0.0,19,0.0
32,11,1,0.0,2,0.0
26,12,1,0.0,6,0.0
33,11,0,0.0,0,0.0
27,12,1,0.0,24,0.0
34,11,0,0.0,0,0.0
23,2,3,0.0000175391,9,0.0000175391
35,11,0,0.0,0,0.0
22,2,2,0.0000291079,10,0.0000291079
0,12,0,0.0,0,0.0
1,12,0,0.0,0,0.0
11,3,1,0.0000462754,37,0.0000462754
2,12,0,0.0,0,0.0
31,12,1,0.0,7,0.0
3,12,0,0.0,0,0.0
32,12,1,0.0,2,0.0
4,12,0,0.0,0,0.0
33,12,0,0.0,0,0.0
5,12,1,0.0,95,0.0
34,12,0,0.0,0,0.0
6,12,1,0.0,146,0.0
35,12,0,0.0,0,0.0
7,12,1,0.0,41,0.0
0,13,0,0.0,0,0.0
8,12,1,0.0,83,0.0
1,13,0,0.0,0,0.0
9,12,1,0.0,54,0.0
2,13,0,0.0,0,0.0
10,12,1,0.0,71,0.0
3,13,0,0.0,0,0.0
11,12,1,0.0,1,0.0
4,13,0,0.0,0,0.0
12,12,0,0.0,0,0.0
5,13,0,0.0,0,0.0
13,12,0,0.0,0,0.0
6,13,1,0.0,31,0.0
14,12,0,0.0,0,0.0
7,13,1,0.0,291,0.0
15,12,0,0.0,0,0.0
8,13,1,0.0,12,0.0
16,12,0,0.0,0,0.0
9,13,0,0.0,0,0.0
17,12,0,0.0,0,0.0
10,13,1,0.0,69,0.0
18,12,0,0.0,0,0.0
11,13,0,0.0,0,0.0
19,12,0,0.0,0,0.0
12,13,0,0.0,0,0.0
20,12,0,0.0,0,0.0
13,13,0,0.0,0,0.0
21,12,0,0.0,0,0.0
14,13,0,0.0,0,0.0
22,12,0,0.0,0,0.0
15,13,0,0.0,0,0.0
23,12,0,0.0,0,0.0
16,13,0,0.0,0,0.0
24,12,1,0.0,1,0.0
17,13,0,0.0,0,0.0
25,12,1,0.0,6,0.0
18,13,0,0.0,0,0.0
26,12,1,0.0,2,0.0
19,13,0,0.0,0,0.0
27,12,1,0.0,24,0.0
20,13,0,0.0,0,0.0
20,4,1,0.0000214697,14,0.0000214697
21,13,0,0.0,0,0.0
14,0,1,0.0000371084,9,0.0000371084
22,13,0,0.0,0,0.0
21,6,1,0.0000586141,102,0.0000586141
23,13,1,0.0,1,0.0
31,12,1,0.0,8,0.0
24,13,1,0.0,13,0.0
32,12,1,0.0,1,0.0
25,13,1,0.0,5,0.0
33,12,0,0.0,0,0.0
26,13,1,0.0,13,0.0
34,12,0,0.0,0,0.0
27,13,1,0.0,4,0.0
35,12,0,0.0,0,0.0
28,13,1,0.0,4,0.0
0,13,0,0.0,0,0.0
29,13,1,0.0,107,0.0
1,13,0,0.0,0,0.0
30,13,1,0.0,12,0.0
2,13,0,0.0,0,0.0
31,13,0,0.0,0,0.0
3,13,0,0.0,0,0.0
32,13,0,0.0,0,0.0
4,13,0,0.0,0,0.0
33,13,0,0.0,0,0.0
5,13,0,0.0,0,0.0
34,13,0,0.0,0,0.0
6,13,1,0.0,31,0.0
35,13,0,0.0,0,0.0
0,14,0,0.0,0,0.0
7,13,1,0.0,237,0.0
1,14,0,0.0,0,0.0
8,13,1,0.0,5,0.0
2,14,0,0.0,0,0.0
9,13,0,0.0,0,0.0
3,14,0,0.0,0,0.0
10,13,1,0.0,73,0.0
4,14,0,0.0,0,0.0
11,13,0,0.0,0,0.0
5,14,0,0.0,0,0.0
12,13,0,0.0,0,0.0
6,14,0,0.0,0,0.0
13,13,0,0.0,0,0.0
7,14,1,0.0,123,0.0
14,13,0,0.0,0,0.0
8,14,1,0.0,170,0.0
15,13,0,0.0,0,0.0
9,14,1,0.0,24,0.0
16,13,0,0.0,0,0.0
10,14,1,0.0,46,0.0
17,13,0,0.0,0,0.0
11,14,0,0.0,0,0.0
18,13,0,0.0,0,0.0
19,13,0,0.0,0,0.0
12,14,0,0.0,0,0.0
20,13,0,0.0,0,0.0
13,14,0,0.0,0,0.0
21,13,0,0.0,0,0.0
14,14,0,0.0,0,0.0
22,13,0,0.0,0,0.0
15,14,0,0.0,0,0.0
23,13,0,0.0,0,0.0
16,14,0,0.0,0,0.0
24,13,1,0.0,6,0.0
17,14,0,0.0,0,0.0
25,13,1,0.0,6,0.0
18,14,0,0.0,0,0.0
26,13,1,0.0,6,0.0
19,14,0,0.0,0,0.0
27,13,2,0.0,13,0.0
20,14,0,0.0,0,0.0
28,13,0,0.0,0,0.0
21,14,0,0.0,0,0.0
29,13,1,0.0,180,0.0
22,14,0,0.0,0,0.0
30,13,1,0.0,16,0.0
23,14,1,0.0,4,0.0
31,13,1,0.0,1,0.0
24,14,1,0.0,17,0.0
32,13,0,0.0,0,0.0
25,14,1,0.0,15,0.0
33,13,0,0.0,0,0.0
26,14,1,0.0,51,0.0
34,13,0,0.0,0,0.0
27,14,1,0.0,8,0.0
35,13,0,0.0,0,0.0
28,14,1,0.0,10,0.0
0,14,0,0.0,0,0.0
29,14,1,0.0,96,0.0
1,14,0,0.0,0,0.0
30,14,1,0.0,98,0.0
2,14,0,0.0,0,0.0
31,14,0,0.0,0,0.0
3,14,0,0.0,0,0.0
32,14,0,0.0,0,0.0
4,14,0,0.0,0,0.0
33,14,0,0.0,0,0.0
5,14,0,0.0,0,0.0
34,14,0,0.0,0,0.0
6,14,0,0.0,0,0.0
35,14,0,0.0,0,0.0
7,14,1,0.0,99,0.0
0,15,0,0.0,0,0.0
8,14,1,0.0,144,0.0
1,15,0,0.0,0,0.0
9,14,1,0.0,9,0.0
2,15,0,0.0,0,0.0
10,14,1,0.0,58,0.0
3,15,0,0.0,0,0.0
11,14,0,0.0,0,0.0
4,15,0,0.0,0,0.0
12,14,0,0.0,0,0.0
5,15,0,0.0,0,0.0
13,14,0,0.0,0,0.0
6,15,0,0.0,0,0.0
14,14,0,0.0,0,0.0
7,15,1,0.0,114,0.0
15,14,0,0.0,0,0.0
8,15,1,0.0,152,0.0
16,14,0,0.0,0,0.0
9,15,1,0.0,122,0.0
17,14,0,0.0,0,0.0
10,15,1,0.0,22,0.0
18,14,0,0.0,0,0.0
11,15,0,0.0,0,0.0
19,14,0,0.0,0,0.0
12,15,0,0.0,0,0.0
20,14,0,0.0,0,0.0
13,15,0,0.0,0,0.0
21,14,0,0.0,0,0.0
14,15,0,0.0,0,0.0
22,14,0,0.0,0,0.0
15,15,0,0.0,0,0.0
23,14,1,0.0,2,0.0
16,15,0,0.0,0,0.0
24,14,1,0.0,9,0.0
17,15,0,0.0,0,0.0
18,15,0,0.0,0,0.0
25,14,1,0.0,7,0.0
19,15,0,0.0,0,0.0
26,14,1,0.0,35,0.0
20,15,0,0.0,0,0.0
27,14,1,0.0,4,0.0
21,15,0,0.0,0,0.0
28,14,1,0.0,20,0.0
29,14,1,0.0,149,0.0
22,15,0,0.0,0,0.0
30,14,1,0.0,153,0.0
23,15,0,0.0,0,0.0
31,14,0,0.0,0,0.0
24,15,0,0.0,0,0.0
32,14,0,0.0,0,0.0
25,15,1,0.0,1,0.0
33,14,0,0.0,0,0.0
26,15,1,0.0,41,0.0
34,14,0,0.0,0,0.0
27,15,1,0.0,2,0.0
35,14,0,0.0,0,0.0
28,15,1,0.0,12,0.0
0,15,0,0.0,0,0.0
29,15,1,0.0,4,0.0
1,15,0,0.0,0,0.0
30,15,1,0.0,60,0.0
2,15,0,0.0,0,0.0
31,15,1,0.0,62,0.0
3,15,0,0.0,0,0.0
32,15,0,0.0,0,0.0
4,15,0,0.0,0,0.0
5,15,0,0.0,0,0.0
33,15,0,0.0,0,0.0
6,15,0,0.0,0,0.0
34,15,0,0.0,0,0.0
7,15,1,0.0,77,0.0
35,15,0,0.0,0,0.0
8,15,1,0.0,134,0.0
0,16,0,0.0,0,0.0
9,15,1,0.0,93,0.0
1,16,0,0.0,0,0.0
10,15,1,0.0,37,0.0
2,16,0,0.0,0,0.0
11,15,0,0.0,0,0.0
3,16,0,0.0,0,0.0
12,15,0,0.0,0,0.0
4,16,0,0.0,0,0.0
13,15,0,0.0,0,0.0
5,16,1,0.0,82,0.0
6,16,1,0.0,86,0.0
14,15,0,0.0,0,0.0
15,15,0,0.0,0,0.0
7,16,1,0.0,17,0.0
16,15,0,0.0,0,0.0
8,16,1,0.0,73,0.0
17,15,0,0.0,0,0.0
9,16,1,0.0,173,0.0
10,16,1,0.0,27,0.0
18,15,0,0.0,0,0.0
11,16,0,0.0,0,0.0
19,15,0,0.0,0,0.0
12,16,0,0.0,0,0.0
20,15,0,0.0,0,0.0
13,16,0,0.0,0,0.0
21,15,0,0.0,0,0.0
14,16,0,0.0,0,0.0
22,15,0,0.0,0,0.0
15,16,0,0.0,0,0.0
23,15,0,0.0,0,0.0
16,16,0,0.0,0,0.0
24,15,1,0.0,4,0.0
17,16,0,0.0,0,0.0
25,15,1,0.0,6,0.0
18,16,0,0.0,0,0.0
26,15,1,0.0,34,0.0
19,16,0,0.0,0,0.0
27,15,0,0.0,0,0.0
28,15,1,0.0,40,0.0
20,16,0,0.0,0,0.0
21,16,0,0.0,0,0.0
29,15,0,0.0,0,0.0
30,15,1,0.0,90,0.0
22,16,0,0.0,0,0.0
31,15,1,0.0,92,0.0
23,16,0,0.0,0,0.0
32,15,0,0.0,0,0.0
24,16,0,0.0,0,0.0
33,15,0,0.0,0,0.0
25,16,1,0.0,17,0.0
34,15,0,0.0,0,0.0
35,15,0,0.0,0,0.0
26,16,1,0.0,37,0.0
0,16,0,0.0,0,0.0
27,16,1,0.0,15,0.0
1,16,0,0.0,0,0.0
28,16,1,0.0,12,0.0
2,16,0,0.0,0,0.0
29,16,0,0.0,0,0.0
3,16,0,0.0,0,0.0
30,16,0,0.0,0,0.0
4,16,0,0.0,0,0.0
31,16,1,0.0,102,0.0
5,16,1,0.0,56,0.0
32,16,1,0.0,17,0.0
6,16,1,0.0,54,0.0
33,16,0,0.0,0,0.0
7,16,1,0.0,20,0.0
34,16,0,0.0,0,0.0
8,16,1,0.0,58,0.0
35,16,0,0.0,0,0.0
9,16,1,0.0,152,0.0
0,17,0,0.0,0,0.0
10,16,1,0.0,48,0.0
1,17,0,0.0,0,0.0
2,17,0,0.0,0,0.0
11,16,0,0.0,0,0.0
3,17,0,0.0,0,0.0
12,16,0,0.0,0,0.0
13,16,0,0.0,0,0.0
4,17,0,0.0,0,0.0
14,16,0,0.0,0,0.0
5,17,1,0.0,77,0.0
15,16,0,0.0,0,0.0
6,17,0,0.0,0,0.0
16,16,0,0.0,0,0.0
7,17,0,0.0,0,0.0
17,16,0,0.0,0,0.0
8,17,1,0.0,119,0.0
18,16,0,0.0,0,0.0
9,17,1,0.0,207,0.0
10,17,1,0.0,73,0.0
19,16,0,0.0,0,0.0
11,17,0,0.0,0,0.0
20,16,0,0.0,0,0.0
12,17,0,0.0,0,0.0
21,16,0,0.0,0,0.0
13,17,0,0.0,0,0.0
22,16,0,0.0,0,0.0
14,17,0,0.0,0,0.0
23,16,1,0.0,3,0.0
15,17,0,0.0,0,0.0
16,17,0,0.0,0,0.0
24,16,1,0.0,9,0.0
17,17,0,0.0,0,0.0
25,16,1,0.0,13,0.0
18,17,0,0.0,0,0.0
26,16,1,0.0,40,0.0
19,17,0,0.0,0,0.0
27,16,1,0.0,52,0.0
28,16,1,0.0,33,0.0
20,17,0,0.0,0,0.0
29,16,0,0.0,0,0.0
21,17,0,0.0,0,0.0
30,16,0,0.0,0,0.0
22,17,0,0.0,0,0.0
31,16,1,0.0,154,0.0
23,17,0,0.0,0,0.0
32,16,1,0.0,29,0.0
24,17,1,0.0,5,0.0
33,16,0,0.0,0,0.0
25,17,1,0.0,79,0.0
34,16,0,0.0,0,0.0
26,17,1,0.0,8,0.0
35,16,0,0.0,0,0.0
27,17,0,0.0,0,0.0
0,17,0,0.0,0,0.0
28,17,0,0.0,0,0.0
1,17,0,0.0,0,0.0
29,17,0,0.0,0,0.0
2,17,0,0.0,0,0.0
30,17,0,0.0,0,0.0
3,17,0,0.0,0,0.0
31,17,1,0.0,43,0.0
4,17,0,0.0,0,0.0
32,17,1,0.0,100,0.0
5,17,1,0.0,54,0.0
33,17,0,0.0,0,0.0
6,17,0,0.0,0,0.0
34,17,0,0.0,0,0.0
7,17,0,0.0,0,0.0
35,17,0,0.0,0,0.0
0,18,0,0.0,0,0.0
8,17,1,0.0,123,0.0
9,17,1,0.0,197,0.0
1,18,0,0.0,0,0.0
2,18,0,0.0,0,0.0
10,17,1,0.0,67,0.0
3,18,0,0.0,0,0.0
11,17,0,0.0,0,0.0
4,18,0,0.0,0,0.0
12,17,0,0.0,0,0.0
5,18,1,0.0,88,0.0
13,17,0,0.0,0,0.0
6,18,0,0.0,0,0.0
14,17,0,0.0,0,0.0
7,18,1,0.0,21,0.0
15,17,0,0.0,0,0.0
16,17,0,0.0,0,0.0
8,18,1,0.0,78,0.0
17,17,0,0.0,0,0.0
9,18,0,0.0,0,0.0
18,17,0,0.0,0,0.0
10,18,1,0.0,171,0.0
19,17,0,0.0,0,0.0
11,18,0,0.0,0,0.0
20,17,0,0.0,0,0.0
12,18,0,0.0,0,0.0
21,17,0,0.0,0,0.0
13,18,0,0.0,0,0.0
22,17,0,0.0,0,0.0
14,18,0,0.0,0,0.0
23,17,0,0.0,0,0.0
24,17,1,0.0,11,0.0
15,18,0,0.0,0,0.0
25,17,1,0.0,110,0.0
16,18,0,0.0,0,0.0
26,17,1,0.0,40,0.0
17,18,0,0.0,0,0.0
27,17,1,0.0,2,0.0
28,17,0,0.0,0,0.0
18,18,0,0.0,0,0.0
19,18,0,0.0,0,0.0
29,17,0,0.0,0,0.0
20,18,0,0.0,0,0.0
30,17,0,0.0,0,0.0
21,18,0,0.0,0,0.0
31,17,1,0.0,57,0.0
22,18,0,0.0,0,0.0
32,17,1,0.0,151,0.0
33,17,0,0.0,0,0.0
23,18,1,0.0,2,0.0
24,18,1,0.0,5,0.0
34,17,0,0.0,0,0.0
25,18,1,0.0,47,0.0
35,17,0,0.0,0,0.0
26,18,0,0.0,0,0.0
0,18,0,0.0,0,0.0
1,18,0,0.0,0,0.0
27,18,0,0.0,0,0.0
2,18,0,0.0,0,0.0
28,18,1,0.0,2,0.0
3,18,0,0.0,0,0.0
29,18,1,0.0,35,0.0
4,18,0,0.0,0,0.0
30,18,1,0.0,83,0.0
5,18,1,0.0,62,0.0
31,18,1,0.0,31,0.0
6,18,1,0.0,1,0.0
32,18,0,0.0,0,0.0
7,18,1,0.0,24,0.0
8,18,1,0.0,81,0.0
33,18,0,0.0,0,0.0
34,18,0,0.0,0,0.0
9,18,0,0.0,0,0.0
35,18,0,0.0,0,0.0
10,18,1,0.0,143,0.0
11,18,0,0.0,0,0.0
0,19,0,0.0,0,0.0
1,19,0,0.0,0,0.0
12,18,0,0.0,0,0.0
2,19,0,0.0,0,0.0
13,18,0,0.0,0,0.0
3,19,0,0.0,0,0.0
14,18,0,0.0,0,0.0
15,18,0,0.0,0,0.0
4,19,0,0.0,0,0.0
16,18,0,0.0,0,0.0
5,19,1,0.0,116,0.0
6,19,1,0.0,45,0.0
17,18,0,0.0,0,0.0
7,19,1,0.0,113,0.0
18,18,0,0.0,0,0.0
8,19,0,0.0,0,0.0
19,18,0,0.0,0,0.0
9,19,1,0.0,20,0.0
20,18,0,0.0,0,0.0
10,19,1,0.0,96,0.0
21,18,0,0.0,0,0.0
11,19,0,0.0,0,0.0
22,18,0,0.0,0,0.0
12,19,0,0.0,0,0.0
23,18,1,0.0,8,0.0
13,19,0,0.0,0,0.0
24,18,1,0.0,24,0.0
14,19,0,0.0,0,0.0
25,18,1,0.0,67,0.0
15,19,0,0.0,0,0.0
26,18,1,0.0,1,0.0
16,19,0,0.0,0,0.0
17,19,0,0.0,0,0.0
27,18,0,0.0,0,0.0
18,19,0,0.0,0,0.0
28,18,1,0.0,8,0.0
19,19,0,0.0,0,0.0
29,18,1,0.0,65,0.0
20,19,0,0.0,0,0.0
30,18,1,0.0,121,0.0
21,19,0,0.0,0,0.0
22,19,0,0.0,0,0.0
31,18,1,0.0,58,0.0
23,19,1,0.0,2,0.0
32,18,0,0.0,0,0.0
24,19,1,0.0,8,0.0
33,18,0,0.0,0,0.0
25,19,1,0.0,84,0.0
34,18,0,0.0,0,0.0
35,18,0,0.0,0,0.0
26,19,1,0.0,20,0.0
0,19,0,0.0,0,0.0
27,19,1,0.0,24,0.0
1,19,0,0.0,0,0.0
28,19,1,0.0,72,0.0
2,19,0,0.0,0,0.0
29,19,1,0.0,51,0.0
3,19,0,0.0,0,0.0
30,19,1,0.0,3,0.0
4,19,0,0.0,0,0.0
31,19,0,0.0,0,0.0
5,19,1,0.0,85,0.0
32,19,0,0.0,0,0.0
6,19,1,0.0,45,0.0
33,19,0,0.0,0,0.0
7,19,1,0.0,115,0.0
34,19,0,0.0,0,0.0
8,19,0,0.0,0,0.0
35,19,0,0.0,0,0.0
9,19,1,0.0,20,0.0
0,20,0,0.0,0,0.0
1,20,0,0.0,0,0.0
10,19,1,0.0,78,0.0
2,20,0,0.0,0,0.0
11,19,0,0.0,0,0.0
3,20,1,0.0,30,0.0
12,19,0,0.0,0,0.0
4,20,1,0.0,77,0.0
5,20,1,0.0,23,0.0
13,19,0,0.0,0,0.0
6,20,1,0.0,14,0.0
14,19,0,0.0,0,0.0
7,20,1,0.0,133,0.0
15,19,0,0.0,0,0.0
8,20,1,0.0,2,0.0
16,19,0,0.0,0,0.0
9,20,1,0.0,136,0.0
17,19,0,0.0,0,0.0
10,20,0,0.0,0,0.0
11,20,0,0.0,0,0.0
18,19,0,0.0,0,0.0
12,20,0,0.0,0,0.0
19,19,0,0.0,0,0.0
13,20,0,0.0,0,0.0
20,19,0,0.0,0,0.0
14,20,0,0.0,0,0.0
21,19,0,0.0,0,0.0
15,20,0,0.0,0,0.0
22,19,0,0.0,0,0.0
16,20,0,0.0,0,0.0
23,19,1,0.0,8,0.0
17,20,0,0.0,0,0.0
24,19,1,0.0,36,0.0
18,20,0,0.0,0,0.0
19,20,0,0.0,0,0.0
25,19,1,0.0,120,0.0
20,20,0,0.0,0,0.0
26,19,1,0.0,24,0.0
27,19,1,0.0,42,0.0
21,20,0,0.0,0,0.0
28,19,1,0.0,106,0.0
22,20,0,0.0,0,0.0
23,20,0,0.0,0,0.0
29,19,1,0.0,59,0.0
30,19,1,0.0,5,0.0
24,20,1,0.0,2,0.0
31,19,0,0.0,0,0.0
25,20,1,0.0,40,0.0
32,19,0,0.0,0,0.0
26,20,1,0.0,197,0.0
33,19,0,0.0,0,0.0
27,20,1,0.0,60,0.0
34,19,0,0.0,0,0.0
28,20,1,0.0,6,0.0
35,19,0,0.0,0,0.0
29,20,0,0.0,0,0.0
0,20,0,0.0,0,0.0
1,20,0,0.0,0,0.0
30,20,0,0.0,0,0.0
2,20,0,0.0,0,0.0
31,20,0,0.0,0,0.0
3,20,1,0.0,19,0.0
32,20,0,0.0,0,0.0
4,20,1,0.0,50,0.0
5,20,1,0.0,11,0.0
33,20,0,0.0,0,0.0
6,20,1,0.0,23,0.0
34,20,0,0.0,0,0.0
7,20,1,0.0,132,0.0
35,20,0,0.0,0,0.0
8,20,1,0.0,8,0.0
0,21,0,0.0,0,0.0
9,20,1,0.0,128,0.0
1,21,0,0.0,0,0.0
10,20,0,0.0,0,0.0
2,21,0,0.0,0,0.0
11,20,0,0.0,0,0.0
3,21,1,0.0,66,0.0
12,20,0,0.0,0,0.0
4,21,1,0.0,1,0.0
13,20,0,0.0,0,0.0
5,21,0,0.0,0,0.0
14,20,0,0.0,0,0.0
6,21,1,0.0,1,0.0
15,20,0,0.0,0,0.0
7,21,1,0.0,120,0.0
16,20,0,0.0,0,0.0
8,21,1,0.0,5,0.0
17,20,0,0.0,0,0.0
9,21,1,0.0,82,0.0
10,21,1,0.0,83,0.0
18,20,0,0.0,0,0.0
11,21,0,0.0,0,0.0
19,20,0,0.0,0,0.0
12,21,0,0.0,0,0.0
20,20,0,0.0,0,0.0
13,21,0,0.0,0,0.0
14,21,0,0.0,0,0.0
21,20,0,0.0,0,0.0
22,20,0,0.0,0,0.0
15,21,0,0.0,0,0.0
23,20,1,0.0,4,0.0
16,21,0,0.0,0,0.0
17,21,0,0.0,0,0.0
24,20,1,0.0,19,0.0
18,21,0,0.0,0,0.0
25,20,1,0.0,52,0.0
26,20,1,0.0,275,0.0
19,21,0,0.0,0,0.0
27,20,1,0.0,87,0.0
20,21,0,0.0,0,0.0
28,20,1,0.0,12,0.0
21,21,0,0.0,0,0.0
29,20,0,0.0,0,0.0
30,20,0,0.0,0,0.0
22,21,0,0.0,0,0.0
31,20,0,0.0,0,0.0
23,21,1,0.0,29,0.0
32,20,0,0.0,0,0.0
24,21,1,0.0,124,0.0
33,20,0,0.0,0,0.0
25,21,1,0.0,104,0.0
34,20,0,0.0,0,0.0
26,21,1,0.0,1,0.0
35,20,0,0.0,0,0.0
27,21,1,0.0,3,0.0
0,21,0,0.0,0,0.0
28,21,0,0.0,0,0.0
1,21,0,0.0,0,0.0
29,21,0,0.0,0,0.0
2,21,0,0.0,0,0.0
30,21,0,0.0,0,0.0
3,21,1,0.0,41,0.0
31,21,0,0.0,0,0.0
4,21,0,0.0,0,0.0
32,21,0,0.0,0,0.0
5,21,0,0.0,0,0.0
33,21,0,0.0,0,0.0
6,21,1,0.0,7,0.0
34,21,0,0.0,0,0.0
7,21,1,0.0,121,0.0
35,21,0,0.0,0,0.0
0,22,0,0.0,0,0.0
8,21,1,0.0,3,0.0
1,22,0,0.0,0,0.0
9,21,1,0.0,67,0.0
10,21,1,0.0,49,0.0
2,22,0,0.0,0,0.0
11,21,0,0.0,0,0.0
3,22,1,0.0,72,0.0
12,21,0,0.0,0,0.0
4,22,0,0.0,0,0.0
13,21,0,0.0,0,0.0
5,22,1,0.0,3,0.0
14,21,0,0.0,0,0.0
6,22,1,0.0,1,0.0
15,21,0,0.0,0,0.0
7,22,1,0.0,56,0.0
16,21,0,0.0,0,0.0
8,22,2,0.0,54,0.0
17,21,0,0.0,0,0.0
9,22,1,0.0,24,0.0
18,21,0,0.0,0,0.0
10,22,1,0.0,58,0.0
19,21,0,0.0,0,0.0
11,22,1,0.0,65,0.0
20,21,0,0.0,0,0.0
21,21,0,0.0,0,0.0
12,22,0,0.0,0,0.0
22,21,0,0.0,0,0.0
13,22,0,0.0,0,0.0
23,21,1,0.0,37,0.0
14,22,0,0.0,0,0.0
24,21,1,0.0,165,0.0
25,21,1,0.0,150,0.0
15,22,0,0.0,0,0.0
26,21,1,0.0,4,0.0
16,22,0,0.0,0,0.0
27,21,1,0.0,7,0.0
17,22,0,0.0,0,0.0
28,21,1,0.0,1,0.0
29,21,0,0.0,0,0.0
18,22,0,0.0,0,0.0
19,22,0,0.0,0,0.0
30,21,0,0.0,0,0.0
20,22,0,0.0,0,0.0
31,21,0,0.0,0,0.0
32,21,0,0.0,0,0.0
21,22,0,0.0,0,0.0
33,21,0,0.0,0,0.0
22,22,0,0.0,0,0.0
34,21,0,0.0,0,0.0
35,21,0,0.0,0,0.0
23,22,1,0.0,87,0.0
24,22,1,0.0,57,0.0
0,22,0,0.0,0,0.0
1,22,0,0.0,0,0.0
25,22,0,0.0,0,0.0
26,22,1,0.0,2,0.0
2,22,0,0.0,0,0.0
3,22,1,0.0,48,0.0
27,22,1,0.0,2,0.0
4,22,0,0.0,0,0.0
28,22,1,0.0,4,0.0
5,22,1,0.0,11,0.0
29,22,0,0.0,0,0.0
6,22,1,0.0,6,0.0
30,22,0,0.0,0,0.0
7,22,1,0.0,78,0.0
31,22,0,0.0,0,0.0
8,22,1,0.0,38,0.0
32,22,0,0.0,0,0.0
9,22,1,0.0,28,0.0
33,22,0,0.0,0,0.0
10,22,1,0.0,42,0.0
34,22,0,0.0,0,0.0
11,22,1,0.0,43,0.0
12,22,0,0.0,0,0.0
35,22,0,0.0,0,0.0
13,22,0,0.0,0,0.0
0,23,0,0.0,0,0.0
1,23,0,0.0,0,0.0
14,22,0,0.0,0,0.0
15,22,0,0.0,0,0.0
2,23,0,0.0,0,0.0
16,22,0,0.0,0,0.0
3,23,1,0.0,77,0.0
17,22,0,0.0,0,0.0
4,23,1,0.0,2,0.0
18,22,0,0.0,0,0.0
5,23,1,0.0,1,0.0
19,22,0,0.0,0,0.0
6,23,0,0.0,0,0.0
20,22,0,0.0,0,0.0
7,23,1,0.0,13,0.0
21,22,0,0.0,0,0.0
8,23,1,0.0,117,0.0
22,22,0,0.0,0,0.0
9,23,1,0.0,43,0.0
23,22,1,0.0,96,0.0
10,23,1,0.0,94,0.0
24,22,1,0.0,100,0.0
11,23,0,0.0,0,0.0
25,22,1,0.0,1,0.0
12,23,0,0.0,0,0.0
26,22,1,0.0,2,0.0
13,23,0,0.0,0,0.0
