grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_retour
32,9,1,3,0.0
33,9,0,0,0.0
34,9,0,0,0.0
35,9,0,0,0.0
0,10,1,2,0.0
1,10,2,9,0.0
2,10,1,8,0.0
3,10,1,25,0.0
4,10,1,18,0.0
5,10,3,39,0.0
6,10,1,37,0.0
7,10,1,38,0.0
8,10,1,18,0.0
9,10,1,50,0.0
10,10,1,46,0.0
11,10,1,327,0.0
12,10,1,215,0.0
13,10,1,76,0.0
14,10,1,46,0.0
15,10,1,47,0.0
16,10,1,32,0.0
17,10,1,15,0.0
18,10,1,17,0.0
19,10,1,12,0.0
20,10,1,8,0.0
21,10,1,7,0.0
22,10,1,10,0.0
23,10,1,15,0.0
24,10,1,60,0.0
25,10,1,36,0.0
26,10,1,57,0.0
29,10,2,149,0.036073295
12,3,6,772,0.0110011571
5,0,2,247,0.0112324101
5,0,3,358,0.0226645211
6,4,2,291,0.025168774
32,10,1,2,0.0
33,10,1,8,0.0
34,10,0,0,0.0
35,10,0,0,0.0
0,11,1,8,0.0
1,11,1,5,0.0
2,11,1,4,0.0
3,11,1,18,0.0
4,11,1,15,0.0
5,11,2,36,0.0
6,11,1,39,0.0
7,11,1,43,0.0
8,11,1,22,0.0
9,11,1,37,0.0
10,11,2,82,0.0
11,11,1,333,0.0
12,11,1,180,0.0
13,11,1,50,0.0
14,11,1,24,0.0
15,11,1,22,0.0
16,11,1,20,0.0
17,11,1,15,0.0
18,11,1,16,0.0
19,11,1,14,0.0
20,11,1,6,0.0
21,11,1,4,0.0
22,11,1,4,0.0
23,11,1,9,0.0
24,11,1,51,0.0
25,11,1,49,0.0
26,11,1,36,0.0
27,11,1,136,0.0
11,3,4,508,0.0626416332
14,1,2,241,0.022914088
9,1,1,127,0.061302423
31,11,1,10,0.0
32,11,2,158,0.0
33,11,1,2,0.0
34,11,1,2,0.0
35,11,1,6,0.0
0,12,1,3,0.0
1,12,1,5,0.0
2,12,1,12,0.0
3,12,1,12,0.0
4,12,1,11,0.0
5,12,2,32,0.0
6,12,1,36,0.0
7,12,1,34,0.0
8,12,1,25,0.0
9,12,1,54,0.0
10,12,1,76,0.0
11,12,1,334,0.0
12,12,1,174,0.0
13,12,1,42,0.0
14,12,1,19,0.0
15,12,1,10,0.0
16,12,1,9,0.0
17,12,1,11,0.0
18,12,1,6,0.0
19,12,1,5,0.0
20,12,1,2,0.0
21,12,1,6,0.0
22,12,1,5,0.0
23,12,1,11,0.0
24,12,1,62,0.0
25,12,1,36,0.0
26,12,1,42,0.0
27,12,1,57,0.0
31,8,2,165,0.0369120064
5,3,1,132,0.0231740865
18,1,2,182,0.0222565588
31,12,3,240,0.0
32,12,1,12,0.0
33,12,1,2,0.0
34,12,1,1,0.0
35,12,1,2,0.0
0,13,1,7,0.0
1,13,1,3,0.0
2,13,1,11,0.0
3,13,1,12,0.0
4,13,1,23,0.0
5,13,2,35,0.0
6,13,1,34,0.0
7,13,1,28,0.0
8,13,1,26,0.0
9,13,1,71,0.0
10,13,1,93,0.0
11,13,1,309,0.0
12,13,1,141,0.0
13,13,1,18,0.0
14,13,1,2,0.0
15,13,0,0,0.0
16,13,1,4,0.0
17,13,1,9,0.0
18,13,1,5,0.0
19,13,1,5,0.0
20,13,1,2,0.0
21,13,1,2,0.0
22,13,1,3,0.0
23,13,1,8,0.0
24,13,1,66,0.0
25,13,1,45,0.0
26,13,1,53,0.0
27,13,1,68,0.0
28,13,2,281,0.0
29,13,1,149,0.0
30,13,1,49,0.0
31,13,1,38,0.0
32,13,1,12,0.0
33,13,1,3,0.0
34,13,1,3,0.0
35,13,1,7,0.0
0,14,1,8,0.0
1,14,1,4,0.0
2,14,1,9,0.0
3,14,1,12,0.0
4,14,1,14,0.0
5,14,2,32,0.0
6,14,1,38,0.0
7,14,1,24,0.0
8,14,1,43,0.0
9,14,1,61,0.0
10,14,1,98,0.0
11,14,1,310,0.0
12,14,1,131,0.0
13,14,1,13,0.0
14,14,1,10,0.0
15,14,1,9,0.0
16,14,1,8,0.0
17,14,1,9,0.0
18,14,1,4,0.0
19,14,0,0,0.0
20,14,0,0,0.0
21,14,0,0,0.0
22,14,0,0,0.0
23,14,1,7,0.0
24,14,1,70,0.0
25,14,1,27,0.0
26,14,1,58,0.0
27,14,1,58,0.0
28,14,1,83,0.0
29,14,1,65,0.0
30,14,1,36,0.0
31,14,1,31,0.0
32,14,1,24,0.0
33,14,1,9,0.0
34,14,2,3,0.0
