grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_aller
32,9,1,3,0.0
33,9,0,0,0.0
34,9,0,0,0.0
35,9,0,0,0.0
0,10,0,0,0.0
1,10,0,0,0.0
2,10,0,0,0.0
3,10,1,12,0.0
4,10,0,0,0.0
5,10,0,0,0.0
6,10,1,1,0.0
7,10,1,4,0.0
8,10,0,0,0.0
9,10,1,141,0.0
10,10,0,0,0.0
11,10,0,0,0.0
12,10,0,0,0.0
13,10,1,2,0.0
14,10,1,133,0.0
15,10,1,36,0.0
16,10,1,3,0.0
17,10,0,0,0.0
18,10,0,0,0.0
19,10,0,0,0.0
20,10,0,0,0.0
21,10,0,0,0.0
22,10,1,42,0.0
23,10,1,19,0.0
24,10,2,73,0.0
25,10,1,8,0.0
26,10,0,0,0.0
29,7,1,2,0.0000069772
19,1,1,8,0.0000064096
26,7,1,12,0.0000136706
6,3,2,14,0.0000127312
11,0,1,4,0.0000194736
32,10,1,1,0.0
33,10,0,0,0.0
34,10,0,0,0.0
35,10,0,0,0.0
0,11,0,0,0.0
1,11,0,0,0.0
2,11,0,0,0.0
3,11,1,16,0.0
4,11,0,0,0.0
5,11,0,0,0.0
6,11,1,4,0.0
7,11,0,0,0.0
8,11,0,0,0.0
9,11,1,78,0.0
10,11,3,47,0.0
11,11,0,0,0.0
12,11,0,0,0.0
13,11,1,11,0.0
14,11,3,99,0.0
15,11,0,0,0.0
16,11,0,0,0.0
17,11,0,0,0.0
18,11,0,0,0.0
19,11,0,0,0.0
20,11,0,0,0.0
21,11,0,0,0.0
22,11,1,67,0.0
23,11,1,106,0.0
24,11,1,15,0.0
25,11,1,1,0.0
26,11,1,1,0.0
27,11,1,6,0.0
17,3,1,8,0.0000066739
5,1,1,6,0.0000261181
8,2,1,13,0.0000198552
24,9,2,63,0.0000133477
32,11,1,3,0.0
33,11,0,0,0.0
34,11,0,0,0.0
35,11,0,0,0.0
0,12,0,0,0.0
1,12,0,0,0.0
2,12,0,0,0.0
3,12,1,11,0.0
4,12,1,18,0.0
5,12,1,3,0.0
6,12,1,1,0.0
7,12,0,0,0.0
8,12,0,0,0.0
9,12,1,5,0.0
10,12,1,170,0.0
11,12,0,0,0.0
12,12,1,83,0.0
13,12,2,114,0.0
14,12,2,41,0.0
15,12,0,0,0.0
16,12,0,0,0.0
17,12,0,0,0.0
18,12,0,0,0.0
19,12,0,0,0.0
20,12,0,0,0.0
21,12,0,0,0.0
22,12,1,3,0.0
23,12,1,224,0.0
24,12,0,0,0.0
25,12,0,0,0.0
26,12,0,0,0.0
27,12,1,44,0.0
6,1,1,2,0.0000067815
14,2,1,21,0.0000124866
7,2,1,30,0.0000064586
31,12,1,51,0.0
32,12,1,19,0.0
33,12,0,0,0.0
34,12,0,0,0.0
35,12,0,0,0.0
0,13,0,0,0.0
1,13,0,0,0.0
2,13,0,0,0.0
3,13,0,0,0.0
4,13,1,11,0.0
5,13,1,2,0.0
6,13,0,0,0.0
7,13,0,0,0.0
8,13,0,0,0.0
9,13,0,0,0.0
10,13,1,71,0.0
11,13,2,208,0.0
12,13,1,85,0.0
13,13,1,4,0.0
14,13,0,0,0.0
15,13,0,0,0.0
16,13,0,0,0.0
17,13,0,0,0.0
18,13,0,0,0.0
19,13,1,1,0.0
20,13,1,3,0.0
21,13,1,3,0.0
22,13,1,1,0.0
23,13,1,24,0.0
24,13,2,188,0.0
25,13,0,0,0.0
26,13,0,0,0.0
27,13,1,46,0.0
28,13,2,11,0.0
29,13,1,3,0.0
30,13,1,64,0.0
31,13,1,17,0.0
32,13,1,1,0.0
33,13,0,0,0.0
34,13,0,0,0.0
35,13,0,0,0.0
0,14,0,0,0.0
1,14,0,0,0.0
2,14,0,0,0.0
3,14,0,0,0.0
4,14,1,8,0.0
5,14,3,6,0.0
6,14,0,0,0.0
7,14,0,0,0.0
8,14,0,0,0.0
9,14,0,0,0.0
10,14,0,0,0.0
11,14,2,111,0.0
12,14,2,159,0.0
13,14,0,0,0.0
14,14,0,0,0.0
15,14,0,0,0.0
16,14,0,0,0.0
17,14,0,0,0.0
18,14,1,3,0.0
19,14,1,2,0.0
20,14,0,0,0.0
21,14,0,0,0.0
22,14,0,0,0.0
23,14,0,0,0.0
24,14,1,144,0.0
25,14,1,8,0.0
26,14,1,25,0.0
27,14,1,62,0.0
28,14,1,4,0.0
29,14,1,8,0.0
30,14,1,66,0.0
31,14,1,4,0.0
32,14,0,0,0.0
33,14,0,0,0.0
