nb_cycle_retour,moy_cycle_retour,d_res_soc,jour_res_soc,nbr_elmt_res_soc,propor_utilisa_retour
45,22,109.0,2,9,86.4766081871345
45,22,109.0,2,9,86.4766081871345
46,22,109.0,2,9,86.4766081871345
45,23,109.0,4,9,86.40350877192982
46,23,109.0,4,9,86.40350877192982
46,23,109.0,4,9,86.40350877192982
46,23,109.0,4,9,86.40350877192982
46,23,109.0,4,9,86.40350877192982
45,23,109.0,4,9,85.89181286549707
45,23,109.0,4,9,85.89181286549707
45,23,109.0,4,9,85.89181286549707
45,23,109.0,4,9,85.89181286549707
46,23,109.0,4,9,85.89181286549707
46,23,109.0,4,9,85.89181286549707
46,23,109.0,4,9,85.89181286549707
46,23,109.0,4,9,85.89181286549707
47,23,109.0,4,9,85.89181286549707
47,23,109.0,4,9,85.89181286549707
47,23,109.0,4,9,85.89181286549707
47,23,109.0,4,9,85.89181286549707
48,23,109.0,4,9,85.89181286549707
48,23,109.0,4,9,85.89181286549707
43,22,109.0,4,9,86.62280701754386
43,22,109.0,4,9,86.62280701754386
43,22,109.0,4,9,86.62280701754386
43,22,109.0,4,9,86.62280701754386
44,22,109.0,4,9,86.62280701754386
44,22,109.0,4,9,86.62280701754386
44,22,109.0,4,9,86.62280701754386
44,22,109.0,4,9,86.62280701754386
45,22,109.0,4,9,86.62280701754386
45,22,109.0,4,9,86.62280701754386
45,23,109.0,4,9,87.71929824561403
45,23,109.0,4,9,87.71929824561403
43,23,109.0,6,9,86.69590643274854
43,23,109.0,6,9,86.69590643274854
43,23,109.0,6,9,86.69590643274854
44,23,109.0,6,9,86.69590643274854
44,23,109.0,6,9,86.69590643274854
44,23,109.0,6,9,86.69590643274854
44,23,109.0,6,9,86.69590643274854
45,23,109.0,6,9,86.69590643274854
45,23,109.0,6,9,86.69590643274854
45,23,109.0,6,9,86.69590643274854
45,23,109.0,6,9,86.69590643274854
46,23,109.0,6,9,86.69590643274854
46,23,109.0,6,9,86.69590643274854
46,23,109.0,6,9,86.69590643274854
46,23,109.0,6,9,86.69590643274854
46,23,109.0,6,9,85.59941520467837
46,23,109.0,6,9,85.59941520467837
46,23,109.0,6,9,85.59941520467837
43,23,109.0,6,9,87.28070175438597
43,23,109.0,6,9,87.28070175438597
44,23,109.0,6,9,87.28070175438597
44,23,109.0,6,9,87.28070175438597
44,23,109.0,6,9,87.28070175438597
44,23,109.0,6,9,87.28070175438597
45,23,109.0,6,9,87.28070175438597
45,23,109.0,6,9,87.28070175438597
45,23,109.0,6,9,87.28070175438597
42,23,75.0,2,10,85.67251461988305
43,23,75.0,2,10,85.67251461988305
43,23,75.0,2,10,85.67251461988305
43,23,75.0,2,10,85.67251461988305
43,23,75.0,2,10,85.67251461988305
43,23,75.0,2,10,84.50292397660819
45,23,109.0,6,9,86.4766081871345
45,23,109.0,6,9,86.4766081871345
45,23,109.0,6,9,86.4766081871345
45,23,109.0,6,9,86.4766081871345
46,23,109.0,6,9,86.4766081871345
46,23,109.0,6,9,86.4766081871345
42,22,75.0,2,10,85.67251461988305
42,22,75.0,2,10,85.67251461988305
43,22,75.0,2,10,85.67251461988305
43,22,75.0,2,10,85.67251461988305
43,22,75.0,2,10,85.67251461988305
43,22,75.0,2,10,85.67251461988305
44,22,75.0,2,10,85.67251461988305
44,22,75.0,2,10,85.67251461988305
44,22,75.0,2,10,85.67251461988305
44,22,75.0,2,10,85.67251461988305
45,22,75.0,2,10,85.67251461988305
45,22,75.0,2,10,85.67251461988305
45,22,75.0,2,10,85.67251461988305
45,22,75.0,2,10,85.67251461988305
46,22,75.0,2,10,85.67251461988305
46,22,75.0,2,10,85.67251461988305
46,22,75.0,2,10,85.67251461988305
46,22,75.0,2,10,85.67251461988305
47,22,75.0,2,10,85.67251461988305
47,22,75.0,2,10,85.67251461988305
47,22,75.0,2,10,85.67251461988305
47,22,75.0,2,10,85.67251461988305
42,22,75.0,4,10,85.08771929824562
43,22,75.0,4,10,85.08771929824562
43,22,75.0,4,10,85.08771929824562
43,22,75.0,4,10,85.08771929824562
41,23,75.0,4,10,84.7953216374269
41,23,75.0,4,10,84.7953216374269
41,23,75.0,4,10,84.7953216374269
41,23,75.0,4,10,84.7953216374269
42,23,75.0,4,10,84.7953216374269
42,23,75.0,4,10,84.7953216374269
0,0,75.0,2,10,0.0
45,23,75.0,2,10,84.57602339181285
42,23,75.0,4,10,84.7953216374269
42,23,75.0,4,10,84.7953216374269
45,23,75.0,2,10,84.57602339181285
45,23,75.0,2,10,84.57602339181285
45,23,75.0,2,10,84.57602339181285
42,23,75.0,4,10,85.81871345029239
43,23,75.0,4,10,85.81871345029239
43,23,75.0,4,10,85.81871345029239
42,23,75.0,6,10,85.23391812865498
43,23,75.0,6,10,85.23391812865498
43,23,75.0,6,10,85.23391812865498
43,23,75.0,6,10,85.23391812865498
43,23,75.0,6,10,85.23391812865498
44,23,75.0,6,10,85.23391812865498
44,23,75.0,6,10,85.23391812865498
44,23,75.0,6,10,85.23391812865498
44,23,75.0,6,10,85.23391812865498
45,23,75.0,6,10,85.23391812865498
45,23,75.0,6,10,85.23391812865498
45,23,75.0,6,10,85.23391812865498
44,23,75.0,6,10,85.1608187134503
44,23,75.0,6,10,85.1608187134503
44,23,75.0,6,10,85.1608187134503
45,23,75.0,6,10,85.1608187134503
45,23,75.0,6,10,85.1608187134503
45,23,75.0,6,10,85.1608187134503
45,23,75.0,6,10,85.1608187134503
46,23,75.0,6,10,85.1608187134503
46,23,75.0,6,10,85.1608187134503
46,23,75.0,6,10,85.1608187134503
47,23,75.0,4,10,84.7953216374269
46,23,75.0,6,10,85.1608187134503
46,23,75.0,6,10,85.08771929824562
47,23,75.0,4,10,84.7953216374269
47,23,75.0,6,10,85.1608187134503
47,23,75.0,4,10,84.7953216374269
47,23,75.0,6,10,85.1608187134503
46,23,75.0,6,10,85.08771929824562
47,23,75.0,6,10,85.1608187134503
47,23,75.0,6,10,85.1608187134503
48,23,75.0,6,10,85.1608187134503
43,24,75.0,6,10,84.7953216374269
44,24,75.0,6,10,84.7953216374269
44,24,75.0,6,10,84.7953216374269
44,24,75.0,6,10,84.7953216374269
44,24,75.0,6,10,84.7953216374269
45,24,75.0,6,10,84.7953216374269
45,24,75.0,6,10,84.7953216374269
45,24,75.0,6,10,84.7953216374269
45,24,75.0,6,10,84.7953216374269
46,24,75.0,6,10,84.7953216374269
46,24,75.0,6,10,84.7953216374269
46,24,75.0,6,10,84.7953216374269
46,24,75.0,6,10,84.7953216374269
46,23,92.0,2,10,84.50292397660819
46,23,92.0,2,10,84.50292397660819
47,23,92.0,2,10,84.50292397660819
47,23,92.0,2,10,84.50292397660819
47,23,92.0,2,10,84.50292397660819
47,23,92.0,2,10,84.50292397660819
48,23,92.0,2,10,84.50292397660819
0,0,92.0,2,10,0.0
43,23,92.0,2,10,88.45029239766082
0,0,92.0,4,10,0.0
43,23,92.0,2,10,88.45029239766082
45,23,92.0,4,10,84.28362573099415
43,23,92.0,2,10,88.45029239766082
45,23,92.0,4,10,84.28362573099415
44,23,92.0,2,10,88.45029239766082
46,23,92.0,4,10,84.28362573099415
44,23,92.0,2,10,88.45029239766082
46,23,92.0,4,10,84.28362573099415
44,23,92.0,2,10,88.45029239766082
46,23,92.0,4,10,84.28362573099415
44,23,92.0,2,10,88.45029239766082
45,23,92.0,2,10,88.45029239766082
45,23,92.0,2,10,88.45029239766082
45,23,92.0,2,10,88.45029239766082
43,23,92.0,2,10,86.18421052631578
45,23,92.0,2,10,88.45029239766082
43,23,92.0,2,10,86.18421052631578
44,23,92.0,2,10,86.98830409356725
46,23,92.0,2,10,88.45029239766082
46,23,92.0,2,10,88.45029239766082
43,23,92.0,2,10,86.18421052631578
44,23,92.0,2,10,86.98830409356725
44,23,92.0,2,10,86.98830409356725
44,23,92.0,2,10,86.98830409356725
45,23,92.0,2,10,86.98830409356725
45,23,92.0,2,10,86.98830409356725
45,23,92.0,2,10,86.98830409356725
45,23,92.0,2,10,86.98830409356725
46,23,92.0,2,10,86.98830409356725
46,23,92.0,2,10,86.98830409356725
46,23,92.0,2,10,86.98830409356725
46,23,92.0,2,10,86.98830409356725
47,23,92.0,2,10,86.98830409356725
47,23,92.0,2,10,86.98830409356725
47,23,92.0,2,10,86.98830409356725
47,23,92.0,2,10,86.98830409356725
48,23,92.0,2,10,86.98830409356725
43,23,92.0,6,10,84.35672514619883
43,23,92.0,6,10,84.35672514619883
43,23,92.0,6,10,84.35672514619883
44,23,92.0,6,10,84.35672514619883
44,23,92.0,6,10,84.35672514619883
44,23,92.0,6,10,84.35672514619883
43,23,92.0,4,10,88.08479532163743
44,23,92.0,4,10,88.08479532163743
44,23,92.0,4,10,88.08479532163743
44,23,92.0,4,10,88.08479532163743
44,23,92.0,4,10,88.08479532163743
45,23,92.0,4,10,88.08479532163743
45,23,92.0,4,10,88.08479532163743
45,23,92.0,4,10,88.08479532163743
45,23,92.0,4,10,88.08479532163743
46,23,92.0,4,10,88.08479532163743
46,23,92.0,4,10,88.08479532163743
42,23,92.0,4,10,86.25730994152046
42,23,92.0,4,10,86.25730994152046
43,23,92.0,4,10,86.25730994152046
43,23,92.0,4,10,86.25730994152046
43,23,92.0,4,10,86.25730994152046
47,23,92.0,4,10,86.8421052631579
43,23,92.0,4,10,86.25730994152046
44,23,92.0,4,10,86.25730994152046
44,23,92.0,4,10,86.25730994152046
44,23,92.0,4,10,86.25730994152046
44,23,92.0,4,10,86.25730994152046
45,23,92.0,4,10,86.25730994152046
45,23,92.0,4,10,86.25730994152046
45,23,92.0,4,10,86.25730994152046
45,23,92.0,4,10,86.25730994152046
46,23,92.0,4,10,86.25730994152046
46,23,92.0,4,10,86.25730994152046
46,23,92.0,4,10,86.25730994152046
46,23,92.0,4,10,86.25730994152046
47,23,92.0,4,10,86.25730994152046
47,23,92.0,4,10,86.25730994152046
47,23,92.0,4,10,86.25730994152046
47,23,92.0,4,10,86.25730994152046
48,23,92.0,4,10,86.25730994152046
48,23,92.0,4,10,86.25730994152046
43,23,92.0,6,10,86.62280701754386
44,23,92.0,6,10,86.62280701754386
44,23,92.0,6,10,86.62280701754386
44,23,92.0,6,10,86.62280701754386
44,23,92.0,6,10,86.62280701754386
45,23,92.0,6,10,86.62280701754386
45,23,92.0,6,10,86.62280701754386
45,23,92.0,6,10,86.62280701754386
45,23,92.0,6,10,86.62280701754386
46,23,92.0,6,10,88.45029239766082
47,23,92.0,6,10,88.45029239766082
47,23,92.0,6,10,88.45029239766082
47,23,92.0,6,10,88.45029239766082
47,23,92.0,6,10,88.45029239766082
48,23,92.0,6,10,88.45029239766082
48,23,92.0,6,10,88.45029239766082
42,23,109.0,2,10,85.01461988304094
42,23,109.0,2,10,85.01461988304094
43,23,109.0,2,10,85.01461988304094
43,23,109.0,2,10,85.01461988304094
43,23,109.0,2,10,85.01461988304094
43,23,109.0,2,10,85.01461988304094
44,23,109.0,2,10,85.01461988304094
44,23,109.0,2,10,85.01461988304094
44,23,109.0,2,10,85.01461988304094
44,23,109.0,2,10,85.01461988304094
45,23,109.0,2,10,85.01461988304094
45,23,109.0,2,10,85.01461988304094
45,23,109.0,2,10,85.01461988304094
45,23,109.0,2,10,85.01461988304094
44,23,109.0,2,10,86.98830409356725
46,23,109.0,2,10,85.01461988304094
46,23,109.0,2,10,85.01461988304094
46,23,109.0,2,10,85.01461988304094
46,23,109.0,2,10,85.01461988304094
47,23,109.0,2,10,85.01461988304094
47,23,109.0,2,10,85.01461988304094
47,23,109.0,2,10,85.01461988304094
47,23,109.0,2,10,85.01461988304094
44,23,109.0,2,10,84.7953216374269
44,23,109.0,2,10,84.7953216374269
44,23,109.0,2,10,84.7953216374269
0,0,109.0,2,10,0.0
43,23,109.0,2,10,86.54970760233918
43,23,109.0,2,10,86.54970760233918
43,23,109.0,4,10,85.08771929824562
42,23,109.0,4,10,86.8421052631579
42,23,109.0,4,10,86.8421052631579
42,23,109.0,4,10,86.8421052631579
42,23,109.0,4,10,86.8421052631579
43,22,109.0,4,10,84.86842105263158
44,22,109.0,4,10,84.86842105263158
44,22,109.0,4,10,84.86842105263158
44,22,109.0,4,10,84.86842105263158
44,22,109.0,4,10,84.86842105263158
42,23,109.0,6,10,84.86842105263158
42,23,109.0,6,10,84.86842105263158
42,23,109.0,6,10,84.86842105263158
42,23,109.0,6,10,84.86842105263158
43,23,109.0,6,10,84.86842105263158
43,23,109.0,6,10,84.86842105263158
43,23,109.0,6,10,84.86842105263158
43,23,109.0,6,10,84.86842105263158
44,23,109.0,6,10,84.86842105263158
44,23,109.0,6,10,84.86842105263158
44,23,109.0,6,10,84.86842105263158
44,23,109.0,6,10,84.86842105263158
45,23,109.0,6,10,84.86842105263158
45,23,109.0,6,10,84.86842105263158
45,23,109.0,6,10,84.86842105263158
45,23,109.0,6,10,84.86842105263158
46,23,109.0,6,10,84.86842105263158
46,23,109.0,6,10,84.86842105263158
46,23,109.0,6,10,84.86842105263158
46,23,109.0,6,10,84.86842105263158
44,23,109.0,6,10,85.1608187134503
44,22,109.0,6,10,87.13450292397661
44,22,109.0,6,10,87.13450292397661
44,22,109.0,6,10,87.13450292397661
45,22,109.0,6,10,87.13450292397661
45,22,109.0,6,10,87.13450292397661
45,22,109.0,6,10,87.13450292397661
43,23,109.0,6,10,87.06140350877193
45,22,109.0,6,10,87.13450292397661
46,22,109.0,6,10,87.13450292397661
43,23,109.0,6,10,87.06140350877193
46,22,109.0,6,10,87.13450292397661
44,23,109.0,6,10,87.06140350877193
46,22,109.0,6,10,87.13450292397661
44,23,109.0,6,10,87.06140350877193
46,22,109.0,6,10,87.13450292397661
44,23,109.0,6,10,87.06140350877193
47,22,109.0,6,10,87.13450292397661
44,23,109.0,6,10,87.06140350877193
47,22,109.0,6,10,87.13450292397661
45,23,109.0,6,10,87.06140350877193
45,23,109.0,6,10,87.06140350877193
47,22,109.0,6,10,87.13450292397661
45,23,109.0,6,10,87.06140350877193
45,23,109.0,6,10,87.06140350877193
46,23,109.0,6,10,87.06140350877193
46,23,109.0,6,10,87.06140350877193
46,23,109.0,6,10,87.06140350877193
