grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_aller
25,9,1,45,0.0193610152
28,12,1,34,0.0040793006
31,8,1,12,0.0
32,8,1,5,0.0
33,8,0,0,0.0
34,8,0,0,0.0
35,8,1,4,0.0
0,9,0,0,0.0
1,9,0,0,0.0
2,9,0,0,0.0
3,9,1,6,0.0
4,9,1,16,0.0
5,9,1,3,0.0
6,9,1,27,0.0
7,9,1,21,0.0
8,9,1,34,0.0
9,9,1,26,0.0
10,9,1,22,0.0
11,9,1,25,0.0
12,9,2,25,0.0
13,9,1,36,0.0
14,9,1,24,0.0
15,9,1,27,0.0
16,9,1,16,0.0
17,9,1,78,0.0
18,9,1,48,0.0
19,9,1,31,0.0
20,9,1,19,0.0
21,9,1,18,0.0
22,9,1,10,0.0
23,9,1,6,0.0
24,9,1,18,0.0
25,9,1,54,0.0
26,9,1,21,0.0
12,2,1,19,0.0078122784
13,2,1,23,0.0153495869
10,0,2,4,0.0156802469
25,4,1,5,0.0038495789
12,0,1,1,0.0158090303
32,9,1,13,0.0
33,9,1,2,0.0
34,9,1,10,0.0
35,9,0,0,0.0
0,10,0,0,0.0
1,10,0,0,0.0
2,10,0,0,0.0
3,10,1,2,0.0
4,10,1,6,0.0
5,10,1,14,0.0
6,10,1,27,0.0
7,10,1,31,0.0
8,10,1,19,0.0
9,10,1,26,0.0
10,10,1,26,0.0
11,10,1,43,0.0
12,10,1,32,0.0
13,10,1,33,0.0
14,10,1,19,0.0
15,10,1,25,0.0
16,10,1,41,0.0
17,10,1,39,0.0
18,10,1,4,0.0
19,10,0,0,0.0
20,10,1,3,0.0
21,10,0,0,0.0
22,10,0,0,0.0
23,10,1,1,0.0
24,10,1,13,0.0
25,10,1,57,0.0
26,10,1,45,0.0
5,2,3,23,0.0039905445
26,10,1,50,0.0084005052
25,9,1,51,0.0042359291
30,10,1,32,0.0
26,10,1,46,0.0040444943
32,10,1,16,0.0
33,10,1,6,0.0
34,10,0,0,0.0
35,10,0,0,0.0
0,11,0,0,0.0
1,11,0,0,0.0
2,11,0,0,0.0
3,11,1,1,0.0
4,11,1,2,0.0
5,11,1,2,0.0
6,11,1,25,0.0
7,11,1,22,0.0
8,11,1,24,0.0
9,11,1,25,0.0
10,11,1,15,0.0
11,11,1,28,0.0
12,11,1,22,0.0
13,11,1,36,0.0
14,11,1,26,0.0
15,11,1,38,0.0
16,11,1,60,0.0
17,11,1,21,0.0
18,11,1,3,0.0
19,11,1,2,0.0
20,11,1,2,0.0
21,11,0,0,0.0
22,11,0,0,0.0
23,11,1,3,0.0
24,11,1,15,0.0
25,11,1,35,0.0
26,11,1,37,0.0
27,11,1,40,0.0
28,11,1,34,0.0
17,3,1,13,0.0081359772
30,11,1,30,0.0
27,4,1,7,0.0075599326
32,11,1,22,0.0
33,11,1,6,0.0
34,11,0,0,0.0
35,11,0,0,0.0
0,12,0,0,0.0
1,12,0,0,0.0
2,12,0,0,0.0
3,12,0,0,0.0
4,12,0,0,0.0
5,12,0,0,0.0
6,12,2,21,0.0
7,12,1,19,0.0
8,12,1,36,0.0
9,12,1,24,0.0
10,12,1,16,0.0
11,12,1,15,0.0
12,12,1,46,0.0
13,12,1,36,0.0
14,12,1,29,0.0
15,12,1,73,0.0
16,12,1,38,0.0
17,12,1,8,0.0
18,12,0,0,0.0
19,12,0,0,0.0
20,12,0,0,0.0
21,12,0,0,0.0
22,12,0,0,0.0
23,12,1,5,0.0
24,12,1,21,0.0
25,12,2,33,0.0
26,12,1,41,0.0
27,12,1,33,0.0
15,0,1,2,0.0122744486
22,4,1,12,0.0156454406
28,7,1,15,0.004246371
31,12,1,50,0.0
32,12,1,20,0.0
33,12,1,7,0.0
34,12,1,8,0.0
35,12,0,0,0.0
0,13,0,0,0.0
1,13,0,0,0.0
2,13,0,0,0.0
3,13,0,0,0.0
4,13,0,0,0.0
5,13,0,0,0.0
6,13,1,10,0.0
7,13,1,20,0.0
8,13,1,35,0.0
9,13,1,33,0.0
10,13,1,17,0.0
11,13,1,24,0.0
12,13,1,32,0.0
13,13,1,31,0.0
14,13,1,52,0.0
15,13,1,44,0.0
16,13,1,33,0.0
17,13,1,32,0.0
18,13,1,4,0.0
19,13,0,0,0.0
20,13,0,0,0.0
21,13,0,0,0.0
22,13,0,0,0.0
23,13,1,4,0.0
24,13,1,21,0.0
25,13,1,23,0.0
26,13,1,41,0.0
27,13,1,18,0.0
28,13,1,28,0.0
29,13,1,42,0.0
30,13,1,33,0.0
31,13,1,21,0.0
32,13,1,29,0.0
33,13,1,7,0.0
34,13,1,5,0.0
35,13,1,5,0.0
0,14,0,0,0.0
1,14,0,0,0.0
2,14,0,0,0.0
3,14,0,0,0.0
4,14,0,0,0.0
5,14,0,0,0.0
6,14,1,9,0.0
7,14,1,15,0.0
8,14,1,35,0.0
9,14,1,30,0.0
